"","lon","lat","year","SST"
"466",-168.5,63.5,"1976",-0.232499539852142
"467",-167.5,63.5,"1976",-1.06249952316284
"468",-166.5,63.5,"1976",-0.889999568462372
"469",-165.5,63.5,"1976",-0.654999554157257
"470",-164.5,63.5,"1976",-1.15749955177307
"471",-163.5,63.5,"1976",-0.917499542236328
"472",-162.5,63.5,"1976",-1.01499950885773
"473",-161.5,63.5,"1976",-1.53499948978424
"474",-180.5,62.5,"1976",-0.729999542236328
"475",-179.5,62.5,"1976",-0.0474995411932468
"476",-178.5,62.5,"1976",0.392500460147858
"477",-177.5,62.5,"1976",0.645000457763672
"478",-176.5,62.5,"1976",0.630000472068787
"479",-175.5,62.5,"1976",0.610000431537628
"480",-174.5,62.5,"1976",0.717500448226929
"481",-173.5,62.5,"1976",0.830000460147858
"482",-172.5,62.5,"1976",0.920000433921814
"483",-171.5,62.5,"1976",0.922500431537628
"484",-170.5,62.5,"1976",0.940000474452972
"485",-169.5,62.5,"1976",0.850000441074371
"486",-168.5,62.5,"1976",0.625000476837158
"487",-167.5,62.5,"1976",0.120000459253788
"488",-166.5,62.5,"1976",0.0825004577636719
"489",-165.5,62.5,"1976",-0.364999532699585
"490",-180.5,61.5,"1976",-0.514999568462372
"491",-179.5,61.5,"1976",-0.0549995414912701
"492",-178.5,61.5,"1976",0.99500048160553
"493",-177.5,61.5,"1976",1.21000051498413
"494",-176.5,61.5,"1976",1.1225004196167
"495",-175.5,61.5,"1976",0.892500460147858
"496",-174.5,61.5,"1976",0.897500455379486
"497",-173.5,61.5,"1976",0.935000479221344
"498",-172.5,61.5,"1976",0.840000450611115
"499",-171.5,61.5,"1976",0.687500476837158
"500",-170.5,61.5,"1976",0.432500451803207
"501",-169.5,61.5,"1976",0.737500429153442
"502",-168.5,61.5,"1976",0.565000474452972
"503",-167.5,61.5,"1976",-0.43499955534935
"504",-166.5,61.5,"1976",-0.809999525547028
"505",-180.5,60.5,"1976",1.42500042915344
"506",-179.5,60.5,"1976",1.73750042915344
"507",-178.5,60.5,"1976",1.92000043392181
"508",-177.5,60.5,"1976",1.88750040531158
"509",-176.5,60.5,"1976",1.71000051498413
"510",-175.5,60.5,"1976",1.45750045776367
"511",-174.5,60.5,"1976",1.33000040054321
"512",-173.5,60.5,"1976",1.15250051021576
"513",-172.5,60.5,"1976",0.922500431537628
"514",-171.5,60.5,"1976",0.290000468492508
"515",-170.5,60.5,"1976",0.942500472068787
"516",-169.5,60.5,"1976",1.27250051498413
"517",-168.5,60.5,"1976",0.922500431537628
"518",-167.5,60.5,"1976",-0.252499550580978
"519",-166.5,60.5,"1976",-0.779999554157257
"520",-165.5,60.5,"1976",-0.532499551773071
"521",-180.5,59.5,"1976",2.44750046730042
"522",-179.5,59.5,"1976",2.52250051498413
"523",-178.5,59.5,"1976",2.48750042915344
"524",-177.5,59.5,"1976",2.36000037193298
"525",-176.5,59.5,"1976",2.11750054359436
"526",-175.5,59.5,"1976",2.12750053405762
"527",-174.5,59.5,"1976",2.10250043869019
"528",-173.5,59.5,"1976",1.93750047683716
"529",-172.5,59.5,"1976",1.76250040531158
"530",-171.5,59.5,"1976",1.60500049591064
"531",-170.5,59.5,"1976",1.75000047683716
"532",-169.5,59.5,"1976",1.68750047683716
"533",-168.5,59.5,"1976",1.18250048160553
"534",-167.5,59.5,"1976",-0.382499545812607
"535",-166.5,59.5,"1976",-0.617499530315399
"536",-165.5,59.5,"1976",-0.479999542236328
"537",-164.5,59.5,"1976",-0.499999552965164
"538",-163.5,59.5,"1976",-0.342499554157257
"539",-162.5,59.5,"1976",2.14250040054321
"540",-180.5,58.5,"1976",2.93000054359436
"541",-179.5,58.5,"1976",2.92250061035156
"542",-178.5,58.5,"1976",2.88750052452087
"543",-177.5,58.5,"1976",2.78250050544739
"544",-176.5,58.5,"1976",2.64500069618225
"545",-175.5,58.5,"1976",2.65500068664551
"546",-174.5,58.5,"1976",2.65500068664551
"547",-173.5,58.5,"1976",2.60250067710876
"548",-172.5,58.5,"1976",2.41500043869019
"549",-171.5,58.5,"1976",2.33000040054321
"550",-170.5,58.5,"1976",2.33500051498413
"551",-169.5,58.5,"1976",2.28500056266785
"552",-168.5,58.5,"1976",1.98500049114227
"553",-167.5,58.5,"1976",1.48750042915344
"554",-166.5,58.5,"1976",0.497500449419022
"555",-165.5,58.5,"1976",-0.562499523162842
"556",-164.5,58.5,"1976",-0.597499549388885
"557",-163.5,58.5,"1976",0.127500459551811
"558",-162.5,58.5,"1976",1.89500045776367
"559",-161.5,58.5,"1976",1.26750040054321
"560",-160.5,58.5,"1976",2.27250051498413
"561",-159.5,58.5,"1976",2.69750070571899
"562",-158.5,58.5,"1976",3.01500058174133
"563",-157.5,58.5,"1976",3.34500050544739
"564",-180.5,57.5,"1976",3.12750053405762
"565",-179.5,57.5,"1976",3.12000060081482
"566",-178.5,57.5,"1976",3.14000058174133
"567",-177.5,57.5,"1976",3.02250051498413
"568",-176.5,57.5,"1976",2.99750065803528
"569",-175.5,57.5,"1976",3.03250050544739
"570",-174.5,57.5,"1976",2.98750066757202
"571",-173.5,57.5,"1976",3.02500057220459
