"","CRUISE","STATION","HAUL","GMT_DATE_TIME","HAUL_ID","Cper10m2","Cper1000m3","year","month","lat","lon","doy","vol","bottom_depth","id","count","SS","date"
"3624","DY15-04","16",2,"4/28/2015 8:36:00","DY15-04 16 2 60BON 1",0,0,2015,4,54.6802,-166.2507,118,610.922,300,"DY15-04_54.6802_-166.2507_4/28/2015 8:36:00_505",0,93,"4/28/2015"
"3625","7MF00","8",3,"6/29/2000 11:13:00","7MF00 8 3 60BON 1",0,0,2000,6,56.33467,-169.45383,180,335.55188,150,"7MF00_56.33467_-169.45383_6/29/2000 11:13:00_333",0,54,"6/29/2000"
"3627","3MF93","118",1,"4/30/1993 2:19:00","3MF93 118 1 60BON 1",0,0,1993,4,54.22333,-166.36501,120,466.02884,800,"3MF93_54.22333_-166.36501_4/30/1993 2:19:00_333",0,119,"4/30/1993"
"3628","3MF93","129",1,"4/30/1993 14:20:00","3MF93 129 1 60BON 1",0,0,1993,4,54.11667,-166.6517,120,408.63599,775,"3MF93_54.11667_-166.6517_4/30/1993 14:20:00_333",0,119,"4/30/1993"
"3629","3MF93","19",1,"4/17/1993 14:52:00","3MF93 19 1 60BON 1",0,0,1993,4,54.58167,-166.60001,107,501.22485,412,"3MF93_54.58167_-166.60001_4/17/1993 14:52:00_333",0,119,"4/17/1993"
"3630","3MF93","20",1,"4/17/1993 16:52:00","3MF93 20 1 60BON 1",0,0,1993,4,54.3605,-166.39931,107,453.33499,654,"3MF93_54.3605_-166.39931_4/17/1993 16:52:00_333",0,119,"4/17/1993"
"3631","2DY10","27",2,"5/9/2010 1:10:00","2DY10 27 2 60BON 2",0,0,2010,5,55.26417,-165.30516,129,214.24414,115,"2DY10_55.26417_-165.30516_5/9/2010 1:10:00_500",0,240,"5/9/2010"
"3635","7MF00","2",2,"6/22/2000 9:22:00","7MF00 2 2 60BON 1",0,0,2000,6,56.3325,-166.418,173,207.7274,75,"7MF00_56.3325_-166.418_6/22/2000 9:22:00_333",0,54,"6/22/2000"
"3636","7MF00","3",2,"6/23/2000 2:23:00","7MF00 3 2 60BON 1",8.56384,21.40959,2000,6,55.00134,-166.93117,174,233.54015,156,"7MF00_55.00134_-166.93117_6/23/2000 2:23:00_333",5,54,"6/23/2000"
"3642","1GP99","10",2,"7/14/1999 20:13:00","1GP99 10 2 60BON 1",8.87787,7.10229,1999,7,54.85917,-165.2598,195,140.79959,138,"1GP99_54.85917_-165.2598_7/14/1999 20:13:00_333",1,84,"7/14/1999"
"3646","7MF95","32",1,"5/7/1995 3:57:00","7MF95 32 1 60BON 1",0,0,1995,5,56.007,-167.50349,127,175.92629,133,"7MF95_56.007_-167.50349_5/7/1995 3:57:00_333",0,275,"5/7/1995"
"3652","1DN88","G173A",1,"4/16/1988 9:10:00","1DN88 G173A 1 60BON 2",0,0,1988,4,54.78667,-166.9167,106,490.45065,320,"1DN88_54.78667_-166.9167_4/16/1988 9:10:00_505",0,102,"4/16/1988"
"3653","3MF79","G062A",2,"6/28/1979 6:48:00","3MF79 G062A 2 60BON 1",0,0,1979,6,56.91667,-171.6783,179,150.93858,111,"3MF79_56.91667_-171.6783_6/28/1979 6:48:00_505",0,85,"6/28/1979"
"3655","5MF00","20",3,"5/7/2000 11:26:00","5MF00 20 3 60BON 1",0,0,2000,5,56.867,-169.97234,127,88.89877,73,"5MF00_56.867_-169.97234_5/7/2000 11:26:00_333",0,54,"5/7/2000"
"3656","4MF07","57",3,"5/13/2007 23:33:00","4MF07 57 3 60BON 1",0,0,2007,5,56.257,-172.11183,133,897.36517,2439,"4MF07_56.257_-172.11183_5/13/2007 23:33:00_505",0,279,"5/13/2007"
"3657","DY14-06","48",1,"5/24/2014 15:00:00","DY14-06 48 1 60BON 1",0,0,2014,5,56.1803,-164.1837,144,140.73959,90,"DY14-06_56.1803_-164.1837_5/24/2014 15:00:00_505",0,301,"5/24/2014"
"3658","1MP91","G002A",2,"4/14/1991 7:30:00","1MP91 G002A 2 60BON 1",0,0,1991,4,54.73333,-165.46671,104,184.59998,220,"1MP91_54.73333_-165.46671_4/14/1991 7:30:00_333",0,75,"4/14/1991"
"3659","6MF97","64",2,"5/11/1997 9:46:00","6MF97 64 2 60BON 1",0,0,1997,5,54.44283,-164.98033,131,83.7234,49,"6MF97_54.44283_-164.98033_5/11/1997 9:46:00_333",0,132,"5/11/1997"
"3661","9MF96","7",1,"7/24/1996 8:11:00","9MF96 7 1 60BON 1",0,0,1996,7,55.56783,-163.41299,205,95.69095,74,"9MF96_55.56783_-163.41299_7/24/1996 8:11:00_505",0,18,"7/24/1996"
"3662","7MF95","103",1,"5/13/1995 17:51:00","7MF95 103 1 60BON 1",0,0,1995,5,55.0445,-165.0958,133,186.6796,111,"7MF95_55.0445_-165.0958_5/13/1995 17:51:00_333",0,275,"5/13/1995"
"3663","7MF95","110",1,"5/14/1995 5:53:00","7MF95 110 1 60BON 1",0,0,1995,5,55.425,-162.9485,134,43.34651,33,"7MF95_55.425_-162.9485_5/14/1995 5:53:00_333",0,275,"5/14/1995"
"3664","DY14-06","32",1,"5/23/2014 12:36:00","DY14-06 32 1 60BON 1",0,0,2014,5,55.067,-164.116,143,60.45398,36,"DY14-06_55.067_-164.116_5/23/2014 12:36:00_505",0,301,"5/23/2014"
"3665","DY14-06","71",1,"5/26/2014 3:14:00","DY14-06 71 1 60BON 2",0,0,2014,5,56.7823,-162.2408,146,109.0131,73,"DY14-06_56.7823_-162.2408_5/26/2014 3:14:00_505",0,301,"5/26/2014"
"3773","DY16-07","96",1,"5/27/2016 19:57:00","DY16-07 96 1 60BON 1",0,0,2016,5,55.5922,-166.0965,147,210.245,123,"DY16-07_55.5922_-166.0965_5/27/2016 19:57:00_505",0,260,"5/27/2016"
"3774","DY16-07","97",1,"5/27/2016 22:29:00","DY16-07 97 1 60BON 1",5.87698,4.85701,2016,5,55.2497,-166.2817,147,205.888,133,"DY16-07_55.2497_-166.2817_5/27/2016 22:29:00_505",1,260,"5/27/2016"
"3775","DY16-07","98",1,"5/28/2016 0:38:00","DY16-07 98 1 60BON 1",12.54605,8.89791,2016,5,54.9097,-166.4485,148,224.772,153,"DY16-07_54.9097_-166.4485_5/28/2016 0:38:00_505",2,260,"5/28/2016"
"3777","DY16-07","99",1,"5/28/2016 2:45:00","DY16-07 99 1 60BON 1",0,0,2016,5,55.0137,-167.0358,148,287.769,158,"DY16-07_55.0137_-167.0358_5/28/2016 2:45:00_505",0,260,"5/28/2016"
"3778","DY16-07","100",1,"5/28/2016 4:55:00","DY16-07 100 1 60BON 1",0,0,2016,5,55.3533,-166.869,148,223.472,139,"DY16-07_55.3533_-166.869_5/28/2016 4:55:00_505",0,260,"5/28/2016"
"3779","DY16-07","101",1,"5/28/2016 6:55:00","DY16-07 101 1 60BON 1",0,0,2016,5,55.687,-166.699,148,188.38,132,"DY16-07_55.687_-166.699_5/28/2016 6:55:00_505",0,260,"5/28/2016"
"3780","DY16-07","102",1,"5/28/2016 8:58:00","DY16-07 102 1 60BON 1",0,0,2016,5,56.0272,-166.5293,148,209.328,127,"DY16-07_56.0272_-166.5293_5/28/2016 8:58:00_505",0,260,"5/28/2016"
"3781","DY16-07","103",1,"5/28/2016 11:00:00","DY16-07 103 1 60BON 1",0,0,2016,5,56.3652,-166.365,148,171.637,102,"DY16-07_56.3652_-166.365_5/28/2016 11:00:00_505",0,260,"5/28/2016"
"3782","DY16-07","198",1,"6/6/2016 19:52:00","DY16-07 198 1 60BON 1",0,0,2016,6,57.4447,-168.4357,157,91.438,76,"DY16-07_57.4447_-168.4357_6/6/2016 19:52:00_505",0,260,"6/6/2016"
"3783","DY16-06","11",2,"5/5/2016 20:19:00","DY16-06 11 2 60BON 1",0,0,2016,5,56.7697,-164.352,125,131.27,73,"DY16-06_56.7697_-164.352_5/5/2016 20:19:00_333",0,260,"5/5/2016"
"3784","DY16-07","201",1,"6/7/2016 2:01:00","DY16-07 201 1 60BON 1",0,0,2016,6,58.4638,-167.9845,158,96.025,55,"DY16-07_58.4638_-167.9845_6/7/2016 2:01:00_505",0,260,"6/7/2016"
"3785","DY16-07","202",1,"6/7/2016 4:00:00","DY16-07 202 1 60BON 1",0,0,2016,6,58.3633,-167.3853,158,96.407,53,"DY16-07_58.3633_-167.3853_6/7/2016 4:00:00_505",0,260,"6/7/2016"
"3786","DY16-07","200",1,"6/7/2016 0:04:00","DY16-07 200 1 60BON 1",0,0,2016,6,58.1255,-168.1345,158,120.719,67,"DY16-07_58.1255_-168.1345_6/7/2016 0:04:00_505",0,260,"6/7/2016"
"3787","DY16-06","31",2,"5/7/2016 7:02:00","DY16-06 31 2 60BON 1",0,0,2016,5,58.0602,-168.7075,127,106.117,70,"DY16-06_58.0602_-168.7075_5/7/2016 7:02:00_333",0,260,"5/7/2016"
"3788","DY16-06","29",2,"5/7/2016 1:58:00","DY16-06 29 2 60BON 1",0,0,2016,5,57.7675,-168.4597,127,99.618,71,"DY16-06_57.7675_-168.4597_5/7/2016 1:58:00_333",0,260,"5/7/2016"
"3789","DY16-06","32",2,"5/7/2016 9:27:00","DY16-06 32 2 60BON 1",0,0,2016,5,57.9252,-169.3128,127,108.41,66,"DY16-06_57.9252_-169.3128_5/7/2016 9:27:00_333",0,260,"5/7/2016"
"3790","DY16-07","199",1,"6/6/2016 22:00:00","DY16-07 199 1 60BON 1",0,0,2016,6,57.783,-168.2872,157,117.126,74,"DY16-07_57.783_-168.2872_6/6/2016 22:00:00_505",0,260,"6/6/2016"
"3791","DY16-06","9",2,"5/5/2016 16:06:00","DY16-06 9 2 60BON 1",0,0,2016,5,56.95,-163.8353,125,42.661,71,"DY16-06_56.95_-163.8353_5/5/2016 16:06:00_333",0,260,"5/5/2016"
"3792","DY16-06","30",5,"5/7/2016 5:09:00","DY16-06 30 5 60BON 1",0,0,2016,5,57.8332,-168.8715,127,92.508,71,"DY16-06_57.8332_-168.8715_5/7/2016 5:09:00_333",0,260,"5/7/2016"
"3793","DY16-07","204",1,"6/7/2016 7:47:00","DY16-07 204 1 60BON 2",0,0,2016,6,57.6852,-167.6782,158,100.632,69,"DY16-07_57.6852_-167.6782_6/7/2016 7:47:00_505",0,260,"6/7/2016"
"3794","DY16-07","203",1,"6/7/2016 5:56:00","DY16-07 203 1 60BON 1",0,0,2016,6,58.0235,-167.5292,158,95.49,67,"DY16-07_58.0235_-167.5292_6/7/2016 5:56:00_505",0,260,"6/7/2016"
"3795","DY16-06","34",2,"5/7/2016 11:27:00","DY16-06 34 2 60BON 1",0,0,2016,5,58.0442,-169.673,127,114.297,70,"DY16-06_58.0442_-169.673_5/7/2016 11:27:00_333",0,260,"5/7/2016"
"3796","DY16-06","86",2,"5/13/2016 8:35:00","DY16-06 86 2 60BON 1",46.49727,41.14803,2016,5,54.9332,-165.4765,133,194.42,125,"DY16-06_54.9332_-165.4765_5/13/2016 8:35:00_333",8,260,"5/13/2016"
"3797","DY16-07","137",1,"5/31/2016 12:00:00","DY16-07 137 1 60BON 1",0,0,2016,5,59.045,-167.0802,151,92.814,42,"DY16-07_59.045_-167.0802_5/31/2016 12:00:00_505",0,260,"5/31/2016"
"3798","DY16-07","138",1,"5/31/2016 14:28:00","DY16-07 138 1 60BON 1",0,0,2016,5,58.7023,-167.2268,151,96.407,48,"DY16-07_58.7023_-167.2268_5/31/2016 14:28:00_505",0,260,"5/31/2016"
"3799","DY16-07","10",1,"5/20/2016 6:36:00","DY16-07 10 1 60BON 1",0,0,2016,5,55.5142,-163.5522,140,100.994,74,"DY16-07_55.5142_-163.5522_5/20/2016 6:36:00_505",0,260,"5/20/2016"
"3800","DY16-07","11",1,"5/20/2016 8:45:00","DY16-07 11 1 60BON 1",0,0,2016,5,55.4235,-162.9525,140,38.609,32,"DY16-07_55.4235_-162.9525_5/20/2016 8:45:00_505",0,260,"5/20/2016"
"3801","DY16-07","13",1,"5/20/2016 12:46:00","DY16-07 13 1 60BON 1",0,0,2016,5,56.101,-162.6018,140,154.435,79,"DY16-07_56.101_-162.6018_5/20/2016 12:46:00_505",0,260,"5/20/2016"
"3802","DY16-07","113",1,"5/29/2016 8:53:00","DY16-07 113 1 60BON 1",0,0,2016,5,58.841,-165.8638,149,46.33,36,"DY16-07_58.841_-165.8638_5/29/2016 8:53:00_505",0,260,"5/29/2016"
"3803","DY16-07","104",1,"5/28/2016 13:07:00","DY16-07 104 1 60BON 1",0,0,2016,5,56.7023,-166.1962,148,151.3,81,"DY16-07_56.7023_-166.1962_5/28/2016 13:07:00_505",0,260,"5/28/2016"
"3804","DY16-07","133",1,"5/31/2016 3:13:00","DY16-07 133 1 60BON 1",0,0,2016,5,59.2788,-166.3318,151,44.572,31,"DY16-07_59.2788_-166.3318_5/31/2016 3:13:00_505",0,260,"5/31/2016"
"3805","DY16-07","115",1,"5/29/2016 12:47:00","DY16-07 115 1 60BON 1",0,0,2016,5,58.1648,-166.1658,149,92.355,54,"DY16-07_58.1648_-166.1658_5/29/2016 12:47:00_505",0,260,"5/29/2016"
"3807","DY16-07","212",2,"6/8/2016 3:05:00","DY16-07 212 2 60BON 1",0,0,2016,6,55.4572,-167.4488,159,185.933,139,"DY16-07_55.4572_-167.4488_6/8/2016 3:05:00_505",0,260,"6/8/2016"
"3808","DY16-07","116",1,"5/29/2016 14:42:00","DY16-07 116 1 60BON 1",0,0,2016,5,57.8248,-166.3272,149,99.695,68,"DY16-07_57.8248_-166.3272_5/29/2016 14:42:00_505",0,260,"5/29/2016"
"3809","DY16-07","209",1,"6/7/2016 19:54:00","DY16-07 209 1 60BON 1",13.52513,6.79655,2016,6,55.9945,-168.4652,158,294.267,208,"DY16-07_55.9945_-168.4652_6/7/2016 19:54:00_505",2,260,"6/7/2016"
"3810","DY16-07","118",1,"5/29/2016 18:37:00","DY16-07 118 1 60BON 1",0,0,2016,5,57.1487,-166.6408,149,52.829,76,"DY16-07_57.1487_-166.6408_5/29/2016 18:37:00_505",0,260,"5/29/2016"
"3811","DY16-07","123",1,"5/30/2016 5:31:00","DY16-07 123 1 60BON 1",0,0,2016,5,55.8915,-167.8708,150,237.921,136,"DY16-07_55.8915_-167.8708_5/30/2016 5:31:00_505",0,260,"5/30/2016"
"3812","DY16-07","14",1,"5/20/2016 14:54:00","DY16-07 14 1 60BON 1",0,0,2016,5,56.0032,-161.9912,140,94.496,55,"DY16-07_56.0032_-161.9912_5/20/2016 14:54:00_505",0,260,"5/20/2016"
"3813","DY16-07","119",1,"5/29/2016 20:44:00","DY16-07 119 1 60BON 1",0,0,2016,5,56.81,-166.7938,149,148.166,84,"DY16-07_56.81_-166.7938_5/29/2016 20:44:00_505",0,260,"5/29/2016"
"3814","DY16-07","120",1,"5/29/2016 23:08:00","DY16-07 120 1 60BON 1",0,0,2016,5,56.469,-166.9543,149,193.885,109,"DY16-07_56.469_-166.9543_5/29/2016 23:08:00_505",0,260,"5/29/2016"
"3815","DY16-07","121",1,"5/30/2016 1:10:00","DY16-07 121 1 60BON 1",0,0,2016,5,56.1292,-167.1207,150,225.536,133,"DY16-07_56.1292_-167.1207_5/30/2016 1:10:00_505",0,260,"5/30/2016"
"3816","DY16-07","126",1,"5/30/2016 12:11:00","DY16-07 126 1 60BON 1",0,0,2016,5,56.9073,-167.3863,150,136.01,83,"DY16-07_56.9073_-167.3863_5/30/2016 12:11:00_505",0,260,"5/30/2016"
"3817","DY16-07","127",1,"5/30/2016 14:27:00","DY16-07 127 1 60BON 1",0,0,2016,5,57.245,-167.2332,150,34.022,76,"DY16-07_57.245_-167.2332_5/30/2016 14:27:00_505",0,260,"5/30/2016"
"3820","DY16-07","124",1,"5/30/2016 7:48:00","DY16-07 124 1 60BON 1",0,0,2016,5,56.2197,-167.7072,150,211.316,137,"DY16-07_56.2197_-167.7072_5/30/2016 7:48:00_505",0,260,"5/30/2016"
"3821","DY16-07","131",1,"5/30/2016 23:06:00","DY16-07 131 1 60BON 1",0,0,2016,5,58.6022,-166.6277,150,78.211,48,"DY16-07_58.6022_-166.6277_5/30/2016 23:06:00_505",0,260,"5/30/2016"
"3822","DY16-07","132",1,"5/31/2016 1:07:00","DY16-07 132 1 60BON 1",0,0,2016,5,58.9415,-166.4817,151,56.575,38,"DY16-07_58.9415_-166.4817_5/31/2016 1:07:00_505",0,260,"5/31/2016"
"3823","DY16-07","128",1,"5/30/2016 16:44:00","DY16-07 128 1 60BON 1",0,0,2016,5,57.585,-167.084,150,118.808,73,"DY16-07_57.585_-167.084_5/30/2016 16:44:00_505",0,260,"5/30/2016"
"3824","DY16-07","129",1,"5/30/2016 18:57:00","DY16-07 129 1 60BON 1",0,0,2016,5,57.9248,-166.9283,150,100.153,68,"DY16-07_57.9248_-166.9283_5/30/2016 18:57:00_505",0,260,"5/30/2016"
"3825","DY16-07","125",1,"5/30/2016 9:57:00","DY16-07 125 1 60BON 1",0,0,2016,5,56.5673,-167.5517,150,175.154,111,"DY16-07_56.5673_-167.5517_5/30/2016 9:57:00_505",0,260,"5/30/2016"
"3826","DY16-07","51",1,"5/24/2016 0:07:00","DY16-07 51 1 60BON 1",0,0,2016,5,56.2035,-163.1993,144,146.331,84,"DY16-07_56.2035_-163.1993_5/24/2016 0:07:00_505",0,260,"5/24/2016"
"3827","DY16-07","52",1,"5/24/2016 2:02:00","DY16-07 52 1 60BON 1",0,0,2016,5,55.8642,-163.376,144,154.97,90,"DY16-07_55.8642_-163.376_5/24/2016 2:02:00_505",0,260,"5/24/2016"
"3828","DY16-07","48",1,"5/23/2016 18:32:00","DY16-07 48 1 60BON 1",0,0,2016,5,57.2212,-162.6802,143,73.242,56,"DY16-07_57.2212_-162.6802_5/23/2016 18:32:00_505",0,260,"5/23/2016"
"3829","DY16-06","10",2,"5/5/2016 18:06:00","DY16-06 10 2 60BON 1",0,0,2016,5,57.019,-164.2243,125,53.441,69,"DY16-06_57.019_-164.2243_5/5/2016 18:06:00_333",0,260,"5/5/2016"
"3830","DY16-06","13",2,"5/5/2016 23:00:00","DY16-06 13 2 60BON 1",0,0,2016,5,56.9125,-164.8455,125,95.643,70,"DY16-06_56.9125_-164.8455_5/5/2016 23:00:00_333",0,260,"5/5/2016"
"3831","DY16-07","159",1,"6/3/2016 8:26:00","DY16-07 159 1 60BON 1",0,0,2016,6,56.6928,-172.551,154,243.044,137,"DY16-07_56.6928_-172.551_6/3/2016 8:26:00_505",0,260,"6/3/2016"
"3832","DY16-07","114",1,"5/29/2016 10:47:00","DY16-07 114 1 60BON 1",0,0,2016,5,58.5042,-166.0122,149,69.496,50,"DY16-07_58.5042_-166.0122_5/29/2016 10:47:00_505",0,260,"5/29/2016"
"3833","DY16-07","210",1,"6/7/2016 22:19:00","DY16-07 210 1 60BON 1",22.99776,16.42697,2016,6,55.6523,-168.6165,158,243.502,150,"DY16-07_55.6523_-168.6165_6/7/2016 22:19:00_505",4,260,"6/7/2016"
"3834","DY16-07","211",1,"6/8/2016 0:33:00","DY16-07 211 1 60BON 1",0,0,2016,6,55.5528,-168.0368,159,210.857,138,"DY16-07_55.5528_-168.0368_6/8/2016 0:33:00_505",0,260,"6/8/2016"
"3835","DY16-07","12",1,"5/20/2016 10:41:00","DY16-07 12 1 60BON 2",0,0,2016,5,55.7623,-162.7713,140,86.806,60,"DY16-07_55.7623_-162.7713_5/20/2016 10:41:00_505",0,260,"5/20/2016"
"3836","DY16-07","139",1,"5/31/2016 16:27:00","DY16-07 139 1 60BON 1",0,0,2016,5,58.8022,-167.8312,151,85.016,47,"DY16-07_58.8022_-167.8312_5/31/2016 16:27:00_505",0,260,"5/31/2016"
"3837","DY16-07","8",1,"5/20/2016 2:04:00","DY16-07 8 1 60BON 1",0,0,2016,5,55.6275,-164.1487,140,174.695,95,"DY16-07_55.6275_-164.1487_5/20/2016 2:04:00_505",0,260,"5/20/2016"
"3838","DY16-07","117",1,"5/29/2016 16:36:00","DY16-07 117 1 60BON 1",0,0,2016,5,57.4863,-166.4825,149,104.817,71,"DY16-07_57.4863_-166.4825_5/29/2016 16:36:00_505",0,260,"5/29/2016"
"3839","DY16-07","122",1,"5/30/2016 3:12:00","DY16-07 122 1 60BON 1",0,0,2016,5,55.7897,-167.2855,150,234.557,138,"DY16-07_55.7897_-167.2855_5/30/2016 3:12:00_505",0,260,"5/30/2016"
"3840","DY16-07","39",1,"5/23/2016 1:13:00","DY16-07 39 1 60BON 1",0,0,2016,5,56.4395,-162.4192,143,129.129,74,"DY16-07_56.4395_-162.4192_5/23/2016 1:13:00_505",0,260,"5/23/2016"
"3841","DY16-07","40",1,"5/23/2016 3:20:00","DY16-07 40 1 60BON 1",0,0,2016,5,56.7797,-162.2428,143,116.208,72,"DY16-07_56.7797_-162.2428_5/23/2016 3:20:00_505",0,260,"5/23/2016"
"3847","DY16-07","49",1,"5/23/2016 20:25:00","DY16-07 49 1 60BON 1",0,0,2016,5,56.8798,-162.8538,143,90.597,65,"DY16-07_56.8798_-162.8538_5/23/2016 20:25:00_505",0,260,"5/23/2016"
"3848","DY16-07","50",1,"5/23/2016 22:18:00","DY16-07 50 1 60BON 1",0,0,2016,5,56.5407,-163.0248,143,114.221,78,"DY16-07_56.5407_-163.0248_5/23/2016 22:18:00_505",0,260,"5/23/2016"
"3849","DY16-07","53",1,"5/24/2016 3:59:00","DY16-07 53 1 60BON 1",0,0,2016,5,55.965,-163.9675,144,167.891,92,"DY16-07_55.965_-163.9675_5/24/2016 3:59:00_505",0,260,"5/24/2016"
"3850","DY16-07","158",1,"6/3/2016 6:17:00","DY16-07 158 1 60BON 1",0,0,2016,6,56.7967,-173.1315,154,300.154,144,"DY16-07_56.7967_-173.1315_6/3/2016 6:17:00_505",0,260,"6/3/2016"
"3855","DY16-07","55",1,"5/24/2016 7:50:00","DY16-07 55 1 60BON 1",0,0,2016,5,56.643,-163.6238,144,126.53,77,"DY16-07_56.643_-163.6238_5/24/2016 7:50:00_505",0,260,"5/24/2016"
"3856","DY16-07","38",1,"5/22/2016 23:06:00","DY16-07 38 1 60BON 1",0,0,2016,5,56.338,-161.8113,142,143.579,83,"DY16-07_56.338_-161.8113_5/22/2016 23:06:00_505",0,260,"5/22/2016"
"3857","DY16-07","166",1,"6/3/2016 23:45:00","DY16-07 166 1 60BON 1",0,0,2016,6,56.596,-171.9695,154,238.533,138,"DY16-07_56.596_-171.9695_6/3/2016 23:45:00_505",0,260,"6/3/2016"
"3858","DY16-07","167",1,"6/4/2016 1:53:00","DY16-07 167 1 60BON 1",9.16105,6.78596,2016,6,56.4937,-171.387,155,294.726,147,"DY16-07_56.4937_-171.387_6/4/2016 1:53:00_505",2,260,"6/4/2016"
"3859","DY16-07","168",1,"6/4/2016 4:04:00","DY16-07 168 1 60BON 1",0,0,2016,6,56.8312,-171.2365,155,203.9,117,"DY16-07_56.8312_-171.2365_6/4/2016 4:04:00_505",0,260,"6/4/2016"
"3860","DY16-07","56",1,"5/24/2016 9:46:00","DY16-07 56 1 60BON 1",0,0,2016,5,56.9805,-163.4543,144,111.392,67,"DY16-07_56.9805_-163.4543_5/24/2016 9:46:00_505",0,260,"5/24/2016"
"3861","DY16-07","57",1,"5/24/2016 11:44:00","DY16-07 57 1 60BON 1",0,0,2016,5,57.321,-163.2857,144,61.927,53,"DY16-07_57.321_-163.2857_5/24/2016 11:44:00_505",0,260,"5/24/2016"
"3862","DY16-07","58",1,"5/24/2016 13:45:00","DY16-07 58 1 60BON 1",0,0,2016,5,57.659,-163.1253,144,73.777,47,"DY16-07_57.659_-163.1253_5/24/2016 13:45:00_505",0,260,"5/24/2016"
"3867","DY16-07","164",1,"6/3/2016 19:29:00","DY16-07 164 1 60BON 1",0,0,2016,6,57.2738,-171.6798,154,168.426,108,"DY16-07_57.2738_-171.6798_6/3/2016 19:29:00_505",0,260,"6/3/2016"
"3868","DY16-07","165",1,"6/3/2016 21:35:00","DY16-07 165 1 60BON 1",0,0,2016,6,56.934,-171.8293,154,227.753,118,"DY16-07_56.934_-171.8293_6/3/2016 21:35:00_505",0,260,"6/3/2016"
"3875","DY16-07","1",2,"5/19/2016 9:18:00","DY16-07 1 2 60BON 1",154.03414,148.10975,2016,5,54.364,-165.438,139,216.056,116,"DY16-07_54.364_-165.438_5/19/2016 9:18:00_505",32,260,"5/19/2016"
"3876","DY16-07","2",1,"5/19/2016 11:25:00","DY16-07 2 1 60BON 1",179.36174,143.48939,2016,5,54.71,-165.2682,139,223.013,136,"DY16-07_54.71_-165.2682_5/19/2016 11:25:00_505",32,260,"5/19/2016"
"3877","DY16-07","3",1,"5/19/2016 13:42:00","DY16-07 3 1 60BON 1",0,0,2016,5,54.802,-165.8527,139,393.962,171,"DY16-07_54.802_-165.8527_5/19/2016 13:42:00_505",0,260,"5/19/2016"
"3878","DY16-07","4",1,"5/19/2016 16:03:00","DY16-07 4 1 60BON 1",0,0,2016,5,55.147,-165.6828,139,234.787,123,"DY16-07_55.147_-165.6828_5/19/2016 16:03:00_505",0,260,"5/19/2016"
"3879","DY16-07","5",1,"5/19/2016 18:12:00","DY16-07 5 1 60BON 1",0,0,2016,5,55.0495,-165.0762,139,211.01,111,"DY16-07_55.0495_-165.0762_5/19/2016 18:12:00_505",0,260,"5/19/2016"
"3880","DY16-07","6",1,"5/19/2016 21:18:00","DY16-07 6 1 60BON 1",0,0,2016,5,54.9522,-164.5,139,59.71,45,"DY16-07_54.9522_-164.5_5/19/2016 21:18:00_505",0,260,"5/19/2016"
"3881","DY16-07","205",1,"6/7/2016 9:38:00","DY16-07 205 1 60BON 1",0,0,2016,6,57.3428,-167.8327,158,40.367,74,"DY16-07_57.3428_-167.8327_6/7/2016 9:38:00_505",0,260,"6/7/2016"
"3882","DY16-07","206",1,"6/7/2016 11:24:00","DY16-07 206 1 60BON 1",0,0,2016,6,57.003,-167.9885,158,135.551,80,"DY16-07_57.003_-167.9885_6/7/2016 11:24:00_505",0,260,"6/7/2016"
"3883","DY16-07","207",1,"6/7/2016 13:14:00","DY16-07 207 1 60BON 1",0,0,2016,6,56.671,-168.1502,158,166.438,106,"DY16-07_56.671_-168.1502_6/7/2016 13:14:00_505",0,260,"6/7/2016"
"3884","DY16-07","208",1,"6/7/2016 15:20:00","DY16-07 208 1 60BON 1",0,0,2016,6,56.3332,-168.3073,158,249.619,157,"DY16-07_56.3332_-168.3073_6/7/2016 15:20:00_505",0,260,"6/7/2016"
"3885","DY16-07","7",1,"5/19/2016 23:28:00","DY16-07 7 1 60BON 1",0,0,2016,5,55.2933,-164.3278,139,182.034,97,"DY16-07_55.2933_-164.3278_5/19/2016 23:28:00_505",0,260,"5/19/2016"
"3886","DY16-07","9",1,"5/20/2016 4:44:00","DY16-07 9 1 60BON 1",5.29494,14.31066,2016,5,55.1962,-163.7343,140,69.878,49,"DY16-07_55.1962_-163.7343_5/20/2016 4:44:00_505",1,260,"5/20/2016"
"3889","DY16-07","170",1,"6/4/2016 8:26:00","DY16-07 170 1 60BON 1",0,0,2016,6,57.5072,-170.9457,155,144.343,90,"DY16-07_57.5072_-170.9457_6/4/2016 8:26:00_505",0,260,"6/4/2016"
"3890","DY16-06","25",2,"5/6/2016 17:55:00","DY16-06 25 2 60BON 1",0,0,2016,5,57.3637,-167.9949,126,124.542,71,"DY16-06_57.3637_-167.9949_5/6/2016 17:55:00_333",0,260,"5/6/2016"
"3891","DY16-06","27",2,"5/6/2016 22:00:00","DY16-06 27 2 60BON 1",0,0,2016,5,57.5183,-168.635,126,108.945,71,"DY16-06_57.5183_-168.635_5/6/2016 22:00:00_333",0,260,"5/6/2016"
"3892","DY16-06","28",2,"5/6/2016 23:42:00","DY16-06 28 2 60BON 1",0,0,2016,5,57.6503,-169.0278,126,102.982,71,"DY16-06_57.6503_-169.0278_5/6/2016 23:42:00_333",0,260,"5/6/2016"
