"","X","CRUISE","STATION","HAUL","GMT_DATE_TIME","HAUL_ID","Cper10m2","Cper1000m3","year","month","lat","lon","doy","vol","bottom_depth","id","count","SS","date","SSB","Link_ID","temperature","salinity","CTD_date","CTD_link"
"1379",5155,"DY16-07",207,1,"2016-06-07 13:14","DY16-07 207 1 60BON 1",0,0,2016,6,56.671,-168.1502,158,166.438,106,"DY16-07_56.671_-168.1502_2016-06-07 13:14_505",0,409,"6/7/2016",213914,"DY16-07_207_1",8.04222727272727,31.8291090909091,"6/7/2016","DY16-07_207_1"
"1381",5157,"DY16-06",38,2,"2016-05-07 17:26","DY16-06 38 2 60BON 1",58.07616,93.67123,2016,5,58.6197,-170.2525,127,117.432,72,"DY16-06_58.6197_-170.2525_2016-05-07 17:26_333",11,409,"5/7/2016",213914,"DY16-06_38_2",3.67427272727273,32.1551,"5/7/2016","DY16-06_38_2"
"1382",5158,"DY16-07",134,1,"2016-05-31 5:29","DY16-07 134 1 60BON 1",18.25939,70.22842,2016,5,59.6165,-166.1892,151,56.957,36,"DY16-07_59.6165_-166.1892_2016-05-31 5:29_505",4,409,"5/31/2016",213914,"DY16-07_134_1",5.95629090909091,30.4154272727273,"5/31/2016","DY16-07_134_1"
"1383",5159,"DY16-07",135,1,"2016-05-31 7:24","DY16-07 135 1 60BON 1",24.9707,118.90808,2016,5,59.7195,-166.7997,151,58.869,31,"DY16-07_59.7195_-166.7997_2016-05-31 7:24_505",7,409,"5/31/2016",213914,"DY16-07_135_1",6.30000909090909,29.7856363636364,"5/31/2016","DY16-07_135_1"
"1384",5160,"DY16-07",136,1,"2016-05-31 9:36","DY16-07 136 1 60BON 1",117.26899,488.62077,2016,5,59.3828,-166.9448,151,53.211,33,"DY16-07_59.3828_-166.9448_2016-05-31 9:36_505",26,409,"5/31/2016",213914,"DY16-07_136_1",5.57057272727273,30.9557909090909,"5/31/2016","DY16-07_136_1"
"1385",5161,"DY16-07",137,1,"2016-05-31 12:00","DY16-07 137 1 60BON 1",483.54774,1465.29618,2016,5,59.045,-167.0802,151,92.814,42,"DY16-07_59.045_-167.0802_2016-05-31 12:00_505",136,409,"5/31/2016",213914,"DY16-07_137_1",4.69803636363636,31.3802636363636,"5/31/2016","DY16-07_137_1"
"1386",5162,"DY16-07",138,1,"2016-05-31 14:28","DY16-07 138 1 60BON 1",319.27142,840.18795,2016,5,58.7023,-167.2268,151,96.407,48,"DY16-07_58.7023_-167.2268_2016-05-31 14:28_505",81,409,"5/31/2016",213914,"DY16-07_138_1",4.48398181818182,31.5661272727273,"5/31/2016","DY16-07_138_1"
"1387",5169,"DY16-06",32,2,"2016-05-07 9:27","DY16-06 32 2 60BON 1",9.96218,18.44848,2016,5,57.9252,-169.3128,127,108.41,66,"DY16-06_57.9252_-169.3128_2016-05-07 9:27_333",2,409,"5/7/2016",213914,"DY16-06_32_2",4.11596363636364,32.0757181818182,"5/7/2016","DY16-06_32_2"
"1388",5170,"DY16-06",86,2,"2016-05-13 8:35","DY16-06 86 2 60BON 1",0,0,2016,5,54.9332,-165.4765,133,194.42,125,"DY16-06_54.9332_-165.4765_2016-05-13 8:35_333",0,409,"5/13/2016",213914,"DY16-06_86_2",6.09406363636364,32.3420181818182,"5/13/2016","DY16-06_86_2"
"1389",5171,"DY16-07",1,2,"2016-05-19 9:18","DY16-07 1 2 60BON 1",0,0,2016,5,54.364,-165.438,139,216.056,116,"DY16-07_54.364_-165.438_2016-05-19 9:18_505",0,409,"5/19/2016",213914,"DY16-07_1_2",6.56188181818182,32.2378,"5/19/2016","DY16-07_1_2"
"1390",5172,"DY16-07",2,1,"2016-05-19 11:25","DY16-07 2 1 60BON 1",0,0,2016,5,54.71,-165.2682,139,223.013,136,"DY16-07_54.71_-165.2682_2016-05-19 11:25_505",0,409,"5/19/2016",213914,"DY16-07_2_1",6.49768181818182,32.3572272727273,"5/19/2016","DY16-07_2_1"
"1392",5174,"DY16-07",4,1,"2016-05-19 16:03","DY16-07 4 1 60BON 1",0,0,2016,5,55.147,-165.6828,139,234.787,123,"DY16-07_55.147_-165.6828_2016-05-19 16:03_505",0,409,"5/19/2016",213914,"DY16-07_4_1",6.68664545454545,31.6599909090909,"5/19/2016","DY16-07_4_1"
"1393",5175,"DY16-07",5,1,"2016-05-19 18:12","DY16-07 5 1 60BON 1",0,0,2016,5,55.0495,-165.0762,139,211.01,111,"DY16-07_55.0495_-165.0762_2016-05-19 18:12_505",0,409,"5/19/2016",213914,"DY16-07_5_1",6.78513636363636,31.6998727272727,"5/19/2016","DY16-07_5_1"
"1394",5184,"DY16-07",6,1,"2016-05-19 21:18","DY16-07 6 1 60BON 1",0,0,2016,5,54.9522,-164.5,139,59.71,45,"DY16-07_54.9522_-164.5_2016-05-19 21:18_505",0,409,"5/19/2016",213914,"DY16-07_6_1",6.19018181818182,31.3702363636364,"5/19/2016","DY16-07_6_1"
"1395",5185,"DY16-07",7,1,"2016-05-19 23:28","DY16-07 7 1 60BON 1",0,0,2016,5,55.2933,-164.3278,139,182.034,97,"DY16-07_55.2933_-164.3278_2016-05-19 23:28_505",0,409,"5/19/2016",213914,"DY16-07_7_1",7.103,31.6336181818182,"5/19/2016","DY16-07_7_1"
"1396",5186,"DY16-07",9,1,"2016-05-20 4:44","DY16-07 9 1 60BON 1",0,0,2016,5,55.1962,-163.7343,140,69.878,49,"DY16-07_55.1962_-163.7343_2016-05-20 4:44_505",0,409,"5/20/2016",213914,"DY16-07_9_1",6.94735454545455,31.6078272727273,"5/20/2016","DY16-07_9_1"
"1397",5187,"DY16-07",10,1,"2016-05-20 6:36","DY16-07 10 1 60BON 1",0,0,2016,5,55.5142,-163.5522,140,100.994,74,"DY16-07_55.5142_-163.5522_2016-05-20 6:36_505",0,409,"5/20/2016",213914,"DY16-07_10_1",6.93534545454545,31.6195727272727,"5/20/2016","DY16-07_10_1"
"1398",5188,"DY16-07",11,1,"2016-05-20 8:45","DY16-07 11 1 60BON 1",0,0,2016,5,55.4235,-162.9525,140,38.609,32,"DY16-07_55.4235_-162.9525_2016-05-20 8:45_505",0,409,"5/20/2016",213914,"DY16-07_11_1",6.26002727272727,31.2410636363636,"5/20/2016","DY16-07_11_1"
"1399",5189,"DY16-07",13,1,"2016-05-20 12:46","DY16-07 13 1 60BON 1",0,0,2016,5,56.101,-162.6018,140,154.435,79,"DY16-07_56.101_-162.6018_2016-05-20 12:46_505",0,409,"5/20/2016",213914,"DY16-07_13_1",6.90337272727273,31.5033909090909,"5/20/2016","DY16-07_13_1"
"1400",5190,"DY16-07",113,1,"2016-05-29 8:53","DY16-07 113 1 60BON 1",696.09324,2784.37298,2016,5,58.841,-165.8638,149,46.33,36,"DY16-07_58.841_-165.8638_2016-05-29 8:53_505",129,409,"5/29/2016",213914,"DY16-07_113_1",5.4092,31.5548636363636,"5/29/2016","DY16-07_113_1"
"1401",5191,"DY16-07",104,1,"2016-05-28 13:07","DY16-07 104 1 60BON 1",0,0,2016,5,56.7023,-166.1962,148,151.3,81,"DY16-07_56.7023_-166.1962_2016-05-28 13:07_505",0,409,"5/28/2016",213914,"DY16-07_104_1",7.23165454545455,31.6827727272727,"5/28/2016","DY16-07_104_1"
"1402",5192,"DY16-06",10,2,"2016-05-05 18:06","DY16-06 10 2 60BON 1",0,0,2016,5,57.019,-164.2243,131,53.441,69,"DY16-06_57.019_-164.2243_2016-05-05 18:06_333",0,409,"5/11/2016",213914,"DY16-06_10_2",5.4543,31.7968818181818,"5/5/2016","DY16-06_10_2"
"1403",5193,"DY16-06",13,2,"2016-05-05 23:00","DY16-06 13 2 60BON 1",0,0,2016,5,56.9125,-164.8455,125,95.643,70,"DY16-06_56.9125_-164.8455_2016-05-05 23:00_333",0,409,"5/5/2016",213914,"DY16-06_13_2",5.18386363636364,31.8044636363636,"5/5/2016","DY16-06_13_2"
"1404",5201,"DY16-07",55,1,"2016-05-24 7:50","DY16-07 55 1 60BON 1",0,0,2016,5,56.643,-163.6238,144,126.53,77,"DY16-07_56.643_-163.6238_2016-05-24 7:50_505",0,409,"5/24/2016",213914,"DY16-07_55_1",6.82058181818182,31.6982818181818,"5/24/2016","DY16-07_55_1"
"1405",5202,"DY16-07",56,1,"2016-05-24 9:46","DY16-07 56 1 60BON 1",0,0,2016,5,56.9805,-163.4543,144,111.392,67,"DY16-07_56.9805_-163.4543_2016-05-24 9:46_505",0,409,"5/24/2016",213914,"DY16-07_56_1",6.73405454545455,31.8056636363636,"5/24/2016","DY16-07_56_1"
"1406",5203,"DY16-07",57,1,"2016-05-24 11:44","DY16-07 57 1 60BON 1",6.78218,16.14805,2016,5,57.321,-163.2857,144,61.927,53,"DY16-07_57.321_-163.2857_2016-05-24 11:44_505",1,409,"5/24/2016",213914,"DY16-07_57_1",5.96821818181818,31.8407909090909,"5/24/2016","DY16-07_57_1"
"1407",5204,"DY16-07",58,1,"2016-05-24 13:45","DY16-07 58 1 60BON 1",43.91613,121.98924,2016,5,57.659,-163.1253,144,73.777,47,"DY16-07_57.659_-163.1253_2016-05-24 13:45_505",9,409,"5/24/2016",213914,"DY16-07_58_1",6.22664545454545,32.043,"5/24/2016","DY16-07_58_1"
"1408",5205,"DY16-07",59,1,"2016-05-24 15:42","DY16-07 59 1 60BON 1",9.84174,31.74754,2016,5,57.9982,-162.9618,144,62.997,41,"DY16-07_57.9982_-162.9618_2016-05-24 15:42_505",2,409,"5/24/2016",213914,"DY16-07_59_1",6.02551818181818,31.9117909090909,"5/24/2016","DY16-07_59_1"
"1409",5206,"DY16-07",60,1,"2016-05-24 17:41","DY16-07 60 1 60BON 1",0,0,2016,5,58.337,-162.7987,144,43.96,33,"DY16-07_58.337_-162.7987_2016-05-24 17:41_505",0,409,"5/24/2016",213914,"DY16-07_60_1",6.21121818181818,30.8732363636364,"5/24/2016","DY16-07_60_1"
"1410",5207,"DY16-07",90,1,"2016-05-27 7:06","DY16-07 90 1 60BON 1",0,0,2016,5,57.6263,-165.1102,147,102.141,62,"DY16-07_57.6263_-165.1102_2016-05-27 7:06_505",0,409,"5/27/2016",213914,"DY16-07_90_1",6.26382727272727,31.9238727272727,"5/27/2016","DY16-07_90_1"
"1411",5208,"DY16-07",92,1,"2016-05-27 11:24","DY16-07 92 1 60BON 1",0,0,2016,5,56.9443,-165.4377,147,86.392,74,"DY16-07_56.9443_-165.4377_2016-05-27 11:24_505",0,409,"5/27/2016",213914,"DY16-07_92_1",7.00880909090909,31.7293,"5/27/2016","DY16-07_92_1"
"1412",5209,"DY16-07",93,1,"2016-05-27 13:22","DY16-07 93 1 60BON 1",0,0,2016,5,56.6075,-165.5993,147,110.704,79,"DY16-07_56.6075_-165.5993_2016-05-27 13:22_505",0,409,"5/27/2016",213914,"DY16-07_93_1",7.1186,31.7183181818182,"5/27/2016","DY16-07_93_1"
"1413",5210,"DY16-07",94,1,"2016-05-27 15:24","DY16-07 94 1 60BON 1",0,0,2016,5,56.2703,-165.7657,147,176.071,93,"DY16-07_56.2703_-165.7657_2016-05-27 15:24_505",0,409,"5/27/2016",213914,"DY16-07_94_1",7.38628181818182,31.6946363636364,"5/27/2016","DY16-07_94_1"
"1414",5211,"DY16-07",61,1,"2016-05-24 19:46","DY16-07 61 1 60BON 1",0,0,2016,5,58.6753,-162.6288,144,37.615,26,"DY16-07_58.6753_-162.6288_2016-05-24 19:46_505",0,409,"5/24/2016",213914,"DY16-07_61_1",6.41492727272727,30.5509636363636,"5/24/2016","DY16-07_61_1"
"1415",5212,"DY16-07",163,1,"2016-06-03 17:25","DY16-07 163 1 60BON 1",0,0,2016,6,57.6117,-171.5382,154,180.582,104,"DY16-07_57.6117_-171.5382_2016-06-03 17:25_505",0,409,"6/3/2016",213914,"DY16-07_163_1",6.40128181818182,32.1499181818182,"6/3/2016","DY16-07_163_1"
"1416",5213,"DY16-07",164,1,"2016-06-03 19:29","DY16-07 164 1 60BON 1",0,0,2016,6,57.2738,-171.6798,154,168.426,108,"DY16-07_57.2738_-171.6798_2016-06-03 19:29_505",0,409,"6/3/2016",213914,"DY16-07_164_1",6.49682727272727,32.1333,"6/3/2016","DY16-07_164_1"
"1417",5214,"DY16-07",165,1,"2016-06-03 21:35","DY16-07 165 1 60BON 1",0,0,2016,6,56.934,-171.8293,154,227.753,118,"DY16-07_56.934_-171.8293_2016-06-03 21:35_505",0,409,"6/3/2016",213914,"DY16-07_165_1",6.96401818181818,32.1932181818182,"6/3/2016","DY16-07_165_1"
"1418",5215,"DY16-07",166,1,"2016-06-03 23:45","DY16-07 166 1 60BON 1",0,0,2016,6,56.596,-171.9695,154,238.533,138,"DY16-07_56.596_-171.9695_2016-06-03 23:45_505",0,409,"6/3/2016",213914,"DY16-07_166_1",7.2783,32.6202363636364,"6/4/2016","DY16-07_166_1"
"1419",5216,"DY16-07",95,1,"2016-05-27 17:39","DY16-07 95 1 60BON 1",0,0,2016,5,55.9325,-165.9348,147,183.028,116,"DY16-07_55.9325_-165.9348_2016-05-27 17:39_505",0,409,"5/27/2016",213914,"DY16-07_95_1",7.61413636363636,31.7424090909091,"5/27/2016","DY16-07_95_1"
"1420",5217,"DY16-07",192,1,"2016-06-06 7:09","DY16-07 192 1 60BON 1",0,0,2016,6,56.533,-169.4752,157,128.823,79,"DY16-07_56.533_-169.4752_2016-06-06 7:09_505",0,409,"6/6/2016",213914,"DY16-07_192_1",6.71069090909091,32.0300181818182,"6/6/2016","DY16-07_192_1"
"1422",5219,"DY16-07",167,1,"2016-06-04 1:53","DY16-07 167 1 60BON 1",0,0,2016,6,56.4937,-171.387,155,294.726,147,"DY16-07_56.4937_-171.387_2016-06-04 1:53_505",0,409,"6/4/2016",213914,"DY16-07_167_1",7.2073,32.5698636363636,"6/4/2016","DY16-07_167_1"
"1423",5220,"DY16-07",168,1,"2016-06-04 4:04","DY16-07 168 1 60BON 1",0,0,2016,6,56.8312,-171.2365,155,203.9,117,"DY16-07_56.8312_-171.2365_2016-06-04 4:04_505",0,409,"6/4/2016",213914,"DY16-07_168_1",7.08804545454545,32.1094636363636,"6/4/2016","DY16-07_168_1"
"1424",5221,"DY16-07",62,1,"2016-05-24 22:13","DY16-07 62 1 60BON 1",0,0,2016,5,58.7752,-163.2513,144,47.554,29,"DY16-07_58.7752_-163.2513_2016-05-24 22:13_505",0,409,"5/24/2016",213914,"DY16-07_62_1",6.3155,30.9568,"5/24/2016","DY16-07_62_1"
"1425",5222,"DY16-07",63,1,"2016-05-25 0:17","DY16-07 63 1 60BON 1",0,0,2016,5,58.4385,-163.411,145,57.645,35,"DY16-07_58.4385_-163.411_2016-05-25 0:17_505",0,409,"5/25/2016",213914,"DY16-07_63_1",6.32569,31.20012,"5/25/2016","DY16-07_63_1"
"1426",5223,"DY16-07",64,1,"2016-05-25 2:23","DY16-07 64 1 60BON 1",4.9523,14.56558,2016,5,58.0992,-163.5717,145,68.655,43,"DY16-07_58.0992_-163.5717_2016-05-25 2:23_505",1,409,"5/25/2016",213914,"DY16-07_64_1",6.02304545454545,31.7707272727273,"5/25/2016","DY16-07_64_1"
"1427",5224,"DY16-07",195,1,"2016-06-06 13:50","DY16-07 195 1 60BON 1",0,0,2016,6,56.433,-168.8933,157,208.793,116,"DY16-07_56.433_-168.8933_2016-06-06 13:50_505",0,409,"6/6/2016",213914,"DY16-07_195_1",7.75052727272727,31.9757454545455,"6/6/2016","DY16-07_195_1"
"1429",5226,"DY16-07",196,1,"2016-06-06 15:50","DY16-07 196 1 60BON 1",0,0,2016,6,56.7733,-168.7365,157,184.94,103,"DY16-07_56.7733_-168.7365_2016-06-06 15:50_505",0,409,"6/6/2016",213914,"DY16-07_196_1",7.59264545454545,31.7784,"6/6/2016","DY16-07_196_1"
"1430",5227,"DY16-07",197,1,"2016-06-06 17:54","DY16-07 197 1 60BON 1",0,0,2016,6,57.1075,-168.5827,157,129.588,81,"DY16-07_57.1075_-168.5827_2016-06-06 17:54_505",0,409,"6/6/2016",213914,"DY16-07_197_1",7.44209090909091,31.8530636363636,"6/6/2016","DY16-07_197_1"
"1431",5228,"DY16-07",66,1,"2016-05-25 6:16","DY16-07 66 1 60BON 1",10.78268,23.44061,2016,5,57.4207,-163.8987,145,42.661,56,"DY16-07_57.4207_-163.8987_2016-05-25 6:16_505",1,409,"5/25/2016",213914,"DY16-07_66_1",6.25791818181818,31.9146272727273,"5/25/2016","DY16-07_66_1"
"1432",5229,"DY16-07",65,1,"2016-05-25 4:19","DY16-07 65 1 60BON 1",0,0,2016,5,57.7618,-163.7348,145,71.407,47,"DY16-07_57.7618_-163.7348_2016-05-25 4:19_505",0,409,"5/25/2016",213914,"DY16-07_65_1",6.07469090909091,31.8163454545455,"5/25/2016","DY16-07_65_1"
"1433",5230,"DY16-07",67,1,"2016-05-25 8:13","DY16-07 67 1 60BON 1",0,0,2016,5,57.0835,-164.0622,145,116.132,69,"DY16-07_57.0835_-164.0622_2016-05-25 8:13_505",0,409,"5/25/2016",213914,"DY16-07_67_1",6.79688181818182,31.7637727272727,"5/25/2016","DY16-07_67_1"
"1434",5231,"DY16-07",169,1,"2016-06-04 6:14","DY16-07 169 1 60BON 1",0,0,2016,6,57.171,-171.0923,155,200.154,100,"DY16-07_57.171_-171.0923_2016-06-04 6:14_505",0,409,"6/4/2016",213914,"DY16-07_169_1",6.82431818181818,31.9437090909091,"6/4/2016","DY16-07_169_1"
"1435",5232,"DY16-07",170,1,"2016-06-04 8:26","DY16-07 170 1 60BON 1",0,0,2016,6,57.5072,-170.9457,155,144.343,90,"DY16-07_57.5072_-170.9457_2016-06-04 8:26_505",0,409,"6/4/2016",213914,"DY16-07_170_1",6.6491,32.0680636363636,"6/4/2016","DY16-07_170_1"
"1436",5233,"DY16-07",171,1,"2016-06-04 10:36","DY16-07 171 1 60BON 1",0,0,2016,6,57.8477,-170.8023,155,128.288,87,"DY16-07_57.8477_-170.8023_2016-06-04 10:36_505",0,409,"6/4/2016",213914,"DY16-07_171_1",6.53155454545455,32.1533272727273,"6/4/2016","DY16-07_171_1"
"1437",5234,"DY16-07",172,1,"2016-06-04 12:43","DY16-07 172 1 60BON 1",0,0,2016,6,58.1877,-170.6625,155,141.056,83,"DY16-07_58.1877_-170.6625_2016-06-04 12:43_505",0,409,"6/4/2016",213914,"DY16-07_172_1",6.41332727272727,32.1789727272727,"6/4/2016","DY16-07_172_1"
"1438",5235,"DY16-07",173,1,"2016-06-04 14:45","DY16-07 173 1 60BON 1",0,0,2016,6,58.0913,-170.0638,155,82.34,76,"DY16-07_58.0913_-170.0638_2016-06-04 14:45_505",0,409,"6/4/2016",213914,"DY16-07_173_1",6.59964545454545,31.9965727272727,"6/4/2016","DY16-07_173_1"
"1439",5236,"DY16-07",174,1,"2016-06-04 16:49","DY16-07 174 1 60BON 1",0,0,2016,6,57.7508,-170.2068,155,142.202,77,"DY16-07_57.7508_-170.2068_2016-06-04 16:49_505",0,409,"6/4/2016",213914,"DY16-07_174_1",6.70853636363636,32.0558272727273,"6/4/2016","DY16-07_174_1"
"1440",5237,"DY16-07",68,1,"2016-05-25 10:10","DY16-07 68 1 60BON 1",0,0,2016,5,56.742,-164.2315,145,124.695,75,"DY16-07_56.742_-164.2315_2016-05-25 10:10_505",0,409,"5/25/2016",213914,"DY16-07_68_1",6.83947272727273,31.7590272727273,"5/25/2016","DY16-07_68_1"
"1441",5238,"DY16-07",69,1,"2016-05-25 12:12","DY16-07 69 1 60BON 1",0,0,2016,5,56.401,-164.3987,145,167.432,84,"DY16-07_56.401_-164.3987_2016-05-25 12:12_505",0,409,"5/25/2016",213914,"DY16-07_69_1",6.80260909090909,31.655,"5/25/2016","DY16-07_69_1"
"1442",5239,"DY16-07",70,1,"2016-05-25 14:19","DY16-07 70 1 60BON 1",0,0,2016,5,56.0617,-164.5733,145,174.466,93,"DY16-07_56.0617_-164.5733_2016-05-25 14:19_505",0,409,"5/25/2016",213914,"DY16-07_70_1",6.75351818181818,31.6582090909091,"5/25/2016","DY16-07_70_1"
"1443",5240,"DY16-07",71,1,"2016-05-25 16:26","DY16-07 71 1 60BON 1",0,0,2016,5,55.7243,-164.743,145,210.016,97,"DY16-07_55.7243_-164.743_2016-05-25 16:26_505",0,409,"5/25/2016",213914,"DY16-07_71_1",6.79933636363636,31.6739363636364,"5/25/2016","DY16-07_71_1"
"1444",5241,"DY16-07",72,1,"2016-05-25 18:39","DY16-07 72 1 60BON 1",0,0,2016,5,55.4038,-164.9168,145,218.579,107,"DY16-07_55.4038_-164.9168_2016-05-25 18:39_505",0,409,"5/25/2016",213914,"DY16-07_72_1",6.94070909090909,31.5133181818182,"5/25/2016","DY16-07_72_1"
"1445",5242,"DY16-07",73,1,"2016-05-25 20:51","DY16-07 73 1 60BON 1",0,0,2016,5,55.4818,-165.512,145,256.117,114,"DY16-07_55.4818_-165.512_2016-05-25 20:51_505",0,409,"5/25/2016",213914,"DY16-07_73_1",7.12343636363636,31.6763,"5/25/2016","DY16-07_73_1"
"1446",5243,"DY16-07",74,1,"2016-05-25 23:10","DY16-07 74 1 60BON 1",4.48539,4.823,2016,5,55.8212,-165.3435,145,207.34,103,"DY16-07_55.8212_-165.3435_2016-05-25 23:10_505",1,409,"5/25/2016",213914,"DY16-07_74_1",7.01718181818182,31.7113909090909,"5/25/2016","DY16-07_74_1"
"1447",5244,"DY16-07",175,1,"2016-06-04 18:52","DY16-07 175 1 60BON 1",0,0,2016,6,57.413,-170.3577,155,127.906,73,"DY16-07_57.413_-170.3577_2016-06-04 18:52_505",0,409,"6/4/2016",213914,"DY16-07_175_1",5.77516363636364,32.1251909090909,"6/4/2016","DY16-07_175_1"
"1448",5245,"DY16-07",176,1,"2016-06-04 20:54","DY16-07 176 1 60BON 1",0,0,2016,6,57.0713,-170.5012,155,98.395,73,"DY16-07_57.0713_-170.5012_2016-06-04 20:54_505",0,409,"6/4/2016",213914,"DY16-07_176_1",6.27202727272727,32.0897636363636,"6/4/2016","DY16-07_176_1"
"1449",5246,"DY16-07",177,1,"2016-06-04 22:57","DY16-07 177 1 60BON 1",0,0,2016,6,56.733,-170.6518,155,190.291,113,"DY16-07_56.733_-170.6518_2016-06-04 22:57_505",0,409,"6/4/2016",213914,"DY16-07_177_1",7.07211818181818,32.0672545454545,"6/4/2016","DY16-07_177_1"
"1450",5247,"DY16-07",178,1,"2016-06-05 1:06","DY16-07 178 1 60BON 1",0,0,2016,6,56.3942,-170.8023,156,207.799,126,"DY16-07_56.3942_-170.8023_2016-06-05 1:06_505",0,409,"6/5/2016",213914,"DY16-07_178_1",6.91525454545455,32.2418727272727,"6/5/2016","DY16-07_178_1"
"1452",5249,"DY16-07",180,1,"2016-06-05 6:17","DY16-07 180 1 60BON 1",0,0,2016,6,56.2905,-170.2168,156,168.349,117,"DY16-07_56.2905_-170.2168_2016-06-05 6:17_505",0,409,"6/5/2016",213914,"DY16-07_180_1",7.36709090909091,32.3793818181818,"6/5/2016","DY16-07_180_1"
"1453",5250,"DY16-07",181,1,"2016-06-05 8:21","DY16-07 181 1 60BON 1",0,0,2016,6,56.6318,-170.0635,156,154.282,101,"DY16-07_56.6318_-170.0635_2016-06-05 8:21_505",0,409,"6/5/2016",213914,"DY16-07_181_1",7.09183636363636,31.9629545454545,"6/5/2016","DY16-07_181_1"
"1454",5251,"DY16-06",83,2,"2016-05-13 4:37","DY16-06 83 2 60BON 1",0,0,2016,5,54.942,-164.9988,133,153.059,92,"DY16-06_54.942_-164.9988_2016-05-13 4:37_333",0,409,"5/13/2016",213914,"DY16-06_83_2",6.09108181818182,31.6960727272727,"5/13/2016","DY16-06_83_2"
"1456",5253,"DY16-07",75,1,"2016-05-26 1:27","DY16-07 75 1 60BON 1",0,0,2016,5,56.164,-165.173,146,100.841,93,"DY16-07_56.164_-165.173_2016-05-26 1:27_505",0,409,"5/26/2016",213914,"DY16-07_75_1",6.88074545454545,31.5951909090909,"5/26/2016","DY16-07_75_1"
"1457",5254,"DY16-07",76,1,"2016-05-26 3:27","DY16-07 76 1 60BON 1",0,0,2016,5,56.5032,-165.003,146,154.129,79,"DY16-07_56.5032_-165.003_2016-05-26 3:27_505",0,409,"5/26/2016",213914,"DY16-07_76_1",6.87295454545455,31.7473636363636,"5/26/2016","DY16-07_76_1"
"1458",5255,"DY16-07",77,1,"2016-05-26 5:25","DY16-07 77 1 60BON 1",0,0,2016,5,56.8413,-164.8352,146,118.426,73,"DY16-07_56.8413_-164.8352_2016-05-26 5:25_505",0,409,"5/26/2016",213914,"DY16-07_77_1",6.67413636363636,31.8098272727273,"5/26/2016","DY16-07_77_1"
"1459",5256,"DY16-07",78,1,"2016-05-26 7:19","DY16-07 78 1 60BON 1",0,0,2016,5,57.1802,-164.6682,146,75.077,69,"DY16-07_57.1802_-164.6682_2016-05-26 7:19_505",0,409,"5/26/2016",213914,"DY16-07_78_1",6.55686363636364,31.8628090909091,"5/26/2016","DY16-07_78_1"
"1460",5257,"DY16-07",79,1,"2016-05-26 9:14","DY16-07 79 1 60BON 1",0,0,2016,5,57.523,-164.5028,146,102.447,60,"DY16-07_57.523_-164.5028_2016-05-26 9:14_505",0,409,"5/26/2016",213914,"DY16-07_79_1",6.17800909090909,31.8609545454545,"5/26/2016","DY16-07_79_1"
"1461",5258,"DY16-07",80,1,"2016-05-26 11:06","DY16-07 80 1 60BON 1",42.0428,113.62919,2016,5,57.8597,-164.3427,146,79.205,48,"DY16-07_57.8597_-164.3427_2016-05-26 11:06_505",9,409,"5/26/2016",213914,"DY16-07_80_1",5.8589,31.7349272727273,"5/26/2016","DY16-07_80_1"
"1462",5259,"DY16-07",81,1,"2016-05-26 13:09","DY16-07 81 1 60BON 1",0,0,2016,5,58.2003,-164.172,146,69.19,44,"DY16-07_58.2003_-164.172_2016-05-26 13:09_505",0,409,"5/26/2016",213914,"DY16-07_81_1",5.72286363636364,31.8058181818182,"5/26/2016","DY16-07_81_1"
"1463",5260,"DY16-07",182,1,"2016-06-05 10:20","DY16-07 182 1 60BON 1",0,0,2016,6,56.9692,-169.9197,156,104.205,71,"DY16-07_56.9692_-169.9197_2016-06-05 10:20_505",0,409,"6/5/2016",213914,"DY16-07_182_1",6.79003636363636,32.0781818181818,"6/5/2016","DY16-07_182_1"
"1464",5261,"DY16-07",183,1,"2016-06-05 12:23","DY16-07 183 1 60BON 1",0,0,2016,6,57.3125,-169.7642,156,85.551,56,"DY16-07_57.3125_-169.7642_2016-06-05 12:23_505",0,409,"6/5/2016",213914,"DY16-07_183_1",4.92403636363636,32.1383636363636,"6/5/2016","DY16-07_183_1"
"1465",5262,"DY16-07",184,1,"2016-06-05 14:17","DY16-07 184 1 60BON 1",0,0,2016,6,57.6488,-169.6195,156,132.646,75,"DY16-07_57.6488_-169.6195_2016-06-05 14:17_505",0,409,"6/5/2016",213914,"DY16-07_184_1",6.91091818181818,31.9264090909091,"6/5/2016","DY16-07_184_1"
"1466",5263,"DY16-07",185,1,"2016-06-05 16:13","DY16-07 185 1 60BON 1",0,0,2016,6,57.9878,-169.4712,156,90.52,73,"DY16-07_57.9878_-169.4712_2016-06-05 16:13_505",0,409,"6/5/2016",213914,"DY16-07_185_1",6.37392727272727,32.0856818181818,"6/5/2016","DY16-07_185_1"
"1467",5264,"DY16-07",186,1,"2016-06-05 18:11","DY16-07 186 1 60BON 1",0,0,2016,6,58.3258,-169.33,156,130.505,72,"DY16-07_58.3258_-169.33_2016-06-05 18:11_505",0,409,"6/5/2016",213914,"DY16-07_186_1",5.91902727272727,32.1568,"6/5/2016","DY16-07_186_1"
