"","X","CRUISE","STATION","HAUL","GMT_DATE_TIME","HAUL_ID","Cper10m2","Cper1000m3","year","month","lat","lon","doy","vol","bottom_depth","id","count","SS","date","SSB","Link_ID","temperature","salinity","CTD_date","CTD_link","CTD_time","date_diff"
"963",3577,"2DY10",41,2,"2010-05-10 4:20","2DY10 41 2 60BON 2",0,0,2010,5,56.1845,-164.19333,130,168.61557,90,"2DY10_56.1845_-164.19333_2010-05-10 4:20_500",0,370,"2010-05-10",227957,"2DY10_41_2",1.42266363636364,31.5144909090909,"2010-05-10","2DY10_41_2","420",0
"964",3581,"DY14-06",63,1,"2014-05-25 14:47","DY14-06 63 1 60BON 2",0,0,2014,5,56.546,-163.0267,145,120.28207,79,"DY14-06_56.546_-163.0267_2014-05-25 14:47_505",0,521,"2014-05-25",228355,"DY14-06_63_1",5.86914545454545,31.6894636363636,"2014-05-25","DY14-06_63_1","1447",0
"966",3586,"1DY11",21,2,"2011-05-22 15:48","1DY11 21 2 60BON 1",0,0,2011,5,58.77783,-170.29266,142,106.60469,73,"1DY11_58.77783_-170.29266_2011-05-22 15:48_333",0,208,"2011-05-22",232110,"1DY11_21_2",-0.266627272727273,31.0972272727273,"2011-05-22","1DY11_21_2","848",0
"967",3587,"1DY11",23,2,"2011-05-22 18:53","1DY11 23 2 60BON 1",0,0,2011,5,58.4535,-170.185,142,155.62112,75,"1DY11_58.4535_-170.185_2011-05-22 18:53_333",0,208,"2011-05-22",232110,"1DY11_23_2",-0.286372727272727,31.0397363636364,"2011-05-22","1DY11_23_2","1153",0
"968",3588,"2DY10",43,2,"2010-05-10 8:01","2DY10 43 2 60BON 2",126.3827,142.00303,2010,5,55.9435,-164.96283,130,197.17889,96,"2DY10_55.9435_-164.96283_2010-05-10 8:01_500",28,370,"2010-05-10",227957,"2DY10_43_2",1.02074545454545,31.4686181818182,"2010-05-10","2DY10_43_2","801",0
"973",3597,"4MF07",29,2,"2007-05-11 8:42","4MF07 29 2 60BON 1",24.95171,24.70466,2007,5,56.42933,-168.89534,131,161.91277,112,"4MF07_56.42933_-168.89534_2007-05-11 8:42_505",4,446,"2007-05-11",234261,"4MF07_29_2",2.33507272727273,31.9479818181818,"2007-05-11","4MF07_29_2","842",0
"974",3646,"5MF05",3,3,"2005-05-10 9:23","5MF05 3 3 60BON 1",107.29387,79.47694,2005,5,54.42317,-165.153,130,188.73399,142,"5MF05_54.42317_-165.153_2005-05-10 9:23_505",15,283,"2005-05-10",249168,"5MF05_3_3",4.43029,31.85988,"2005-05-10","5MF05_3_3","916",0
"975",3651,"DY14-06",61,1,"2014-05-25 11:58","DY14-06 61 1 60BON 2",0,0,2014,5,56.643,-163.6288,145,126.1162,77,"DY14-06_56.643_-163.6288_2014-05-25 11:58_505",0,521,"2014-05-25",228355,"DY14-06_61_1",5.63139090909091,31.8446454545455,"2014-05-25","DY14-06_61_1","1158",0
"977",3653,"5MF05",52,2,"2005-05-15 15:29","5MF05 52 2 60BON 1",136.37755,206.63266,2005,5,56.43667,-162.414,135,87.11111,75,"5MF05_56.43667_-162.414_2005-05-15 15:29_505",18,283,"2005-05-15",249168,"5MF05_52_2",5.92026,31.95273,"2005-05-15","5MF05_52_2","1525",0
"978",3656,"1MF99",16,1,"1999-04-15 8:29","1MF99 16 1 60BON 1",0,0,1999,4,56.40417,-164.4037,105,9.33945,86,"1MF99_56.40417_-164.4037_1999-04-15 8:29_505",0,112,"1999-04-15",246131,"1MF99_16_1",0.940733333333333,31.9614777777778,"1999-04-15","1MF99_16_1","829",0
"979",3658,"1MF99",20,1,"1999-04-15 15:51","1MF99 20 1 60BON 1",0,0,1999,4,55.6235,-164.16,105,115.27979,98,"1MF99_55.6235_-164.16_1999-04-15 15:51_505",0,112,"1999-04-15",246131,"1MF99_20_1",1.83076,31.81822,"1999-04-15","1MF99_20_1","1542",0
"982",3665,"5MF05",6,3,"2005-05-10 17:08","5MF05 6 3 60BON 1",251.34125,270.25941,2005,5,55.17183,-164.70033,130,144.3058,102,"5MF05_55.17183_-164.70033_2005-05-10 17:08_505",39,283,"2005-05-10",249168,"5MF05_6_3",4.63405,31.80256,"2005-05-10","5MF05_6_3","1704",0
"983",3666,"5MF05",97,2,"2005-05-18 4:55","5MF05 97 2 60BON 1",55.18648,53.06392,2005,5,55.26067,-165.3065,138,169.60677,114,"5MF05_55.26067_-165.3065_2005-05-18 4:55_505",9,283,"2005-05-18",249168,"5MF05_97_2",5.363,32.06303,"2005-05-18","5MF05_97_2","450",0
"986",3679,"2MF98",21,2,"1998-04-11 16:54","2MF98 21 2 60BON 1",0,0,1998,4,55.2685,-165.31329,101,183.73744,116,"2MF98_55.2685_-165.31329_1998-04-11 16:54_505",0,16,"1998-04-11",244951,"2MF98_21_2",2.96238181818182,31.8326181818182,"1998-04-11","2MF98_21_2","1648",0
"987",3681,"5MF05",111,2,"2005-05-18 17:43","5MF05 111 2 60BON 1",0,0,2005,5,55.13,-166.67033,138,239.01582,144,"5MF05_55.13_-166.67033_2005-05-18 17:43_505",0,283,"2005-05-18",249168,"5MF05_111_2",5.20895,32.12677,"2005-05-18","5MF05_111_2","1735",0
"988",3682,"5MF05",113,1,"2005-05-18 21:56","5MF05 113 1 60BON 1",39.71279,30.78511,2005,5,55.02,-166.06084,138,194.89943,138,"5MF05_55.02_-166.06084_2005-05-18 21:56_505",6,283,"2005-05-18",249168,"5MF05_113_1",4.84607,31.62305,"2005-05-18","5MF05_113_1","2150",0
"989",3683,"5MF05",115,1,"2005-05-19 1:34","5MF05 115 1 60BON 1",18.34226,16.52456,2005,5,54.924,-165.474,139,181.548,119,"5MF05_54.924_-165.474_2005-05-19 1:34_505",3,283,"2005-05-19",249168,"5MF05_115_1",4.84089,31.69832,"2005-05-19","5MF05_115_1","127",0
"991",3695,"1DY12",56,1,"2012-05-04 23:17","1DY12 56 1 60BON 1",0,0,2012,5,55.032,-166.0712,124,211.6432,138,"1DY12_55.032_-166.0712_2012-05-04 23:17_505",0,429,"2012-05-04",234044,"1DY12_56_1",1.7835,31.9505545454545,"2012-05-04","1DY12_56_1","2317",0
"993",3697,"DY14-06",24,1,"2014-05-22 23:06","DY14-06 24 1 60BON 1",283.97513,273.05301,2014,5,55.7055,-165.7207,142,190.43921,117,"DY14-06_55.7055_-165.7207_2014-05-22 23:06_505",52,521,"2014-05-22",228355,"DY14-06_24_1",6.00857272727273,31.6797,"2014-05-22","DY14-06_24_1","2306",0
"994",3698,"DY14-06",213,1,"2014-06-05 18:46","DY14-06 213 1 60BON 1",0,0,2014,6,58.3887,-171.8452,156,176.047,99,"DY14-06_58.3887_-171.8452_2014-06-05 18:46_505",0,521,"2014-06-05",228355,"DY14-06_213_1",4.06346363636364,31.867,"2014-06-05","DY14-06_213_1","1846",0
"996",3700,"DY14-06",69,1,"2014-05-26 0:03","DY14-06 69 1 60BON 2",4.27762,6.78987,2014,5,56.443,-162.4148,146,147.27826,74,"DY14-06_56.443_-162.4148_2014-05-26 0:03_505",1,521,"2014-05-26",228355,"DY14-06_69_1",6.4708,31.6332545454545,"2014-05-26","DY14-06_69_1","3",0
"999",3717,"DY14-06",161,1,"2014-06-02 8:34","DY14-06 161 1 60BON 1",0,0,2014,6,57.5868,-167.0763,153,105.63261,70,"DY14-06_57.5868_-167.0763_2014-06-02 8:34_505",0,521,"2014-06-02",228355,"DY14-06_161_1",4.26639090909091,32.0499545454545,"2014-06-02","DY14-06_161_1","834",0
"1000",3718,"DY14-06",169,1,"2014-06-03 0:40","DY14-06 169 1 60BON 1",0,0,2014,6,56.8308,-171.232,154,185.17499,113,"DY14-06_56.8308_-171.232_2014-06-03 0:40_505",0,521,"2014-06-03",228355,"DY14-06_169_1",5.48806363636364,32.1111272727273,"2014-06-03","DY14-06_169_1","40",0
"1001",3719,"DY14-06",179,1,"2014-06-03 15:00","DY14-06 179 1 60BON 1",4.78934,7.98223,2014,6,57.4117,-170.3507,154,125.27823,70,"DY14-06_57.4117_-170.3507_2014-06-03 15:00_505",1,521,"2014-06-03",228355,"DY14-06_179_1",3.96915454545455,32.1494,"2014-06-03","DY14-06_179_1","1500",0
"1002",3720,"DY14-06",104,1,"2014-05-28 7:17","DY14-06 104 1 60BON 1",0,0,2014,5,56.3835,-165.3862,148,151.57474,87,"DY14-06_56.3835_-165.3862_2014-05-28 7:17_505",0,521,"2014-05-28",228355,"DY14-06_104_1",5.71482727272727,31.6365818181818,"2014-05-28","DY14-06_104_1","717",0
"1003",3721,"DY14-06",118,1,"2014-05-29 5:24","DY14-06 118 1 60BON 1",17.74075,21.11994,2014,5,56.5857,-166.5765,149,142.04585,94,"DY14-06_56.5857_-166.5765_2014-05-29 5:24_505",3,521,"2014-05-29",228355,"DY14-06_118_1",5.681,31.7426545454545,"2014-05-29","DY14-06_118_1","524",0
"1004",3729,"DY14-06",138,1,"2014-05-30 17:38","DY14-06 138 1 60BON 1",5.38886,5.28319,2014,5,56.549,-168.5195,150,189.27949,111,"DY14-06_56.549_-168.5195_2014-05-30 17:38_505",1,521,"2014-05-30",228355,"DY14-06_138_1",5.53510909090909,31.7904909090909,"2014-05-30","DY14-06_138_1","1738",0
"1005",3730,"DY14-06",141,1,"2014-05-30 22:29","DY14-06 141 1 60BON 1",0,0,2014,5,56.9038,-167.3988,150,133.7588,80,"DY14-06_56.9038_-167.3988_2014-05-30 22:29_505",0,521,"2014-05-30",228355,"DY14-06_141_1",5.26763636363636,31.8821,"2014-05-30","DY14-06_141_1","2229",0
"1006",3731,"DY14-06",143,1,"2014-05-31 2:40","DY14-06 143 1 60BON 1",4.0775,5.90942,2014,5,57.0057,-167.9908,151,169.22139,78,"DY14-06_57.0057_-167.9908_2014-05-31 2:40_505",1,521,"2014-05-31",228355,"DY14-06_143_1",5.28196363636364,31.8672181818182,"2014-05-31","DY14-06_143_1","240",0
"1007",3732,"6MF97",61,2,"1997-05-11 5:15","6MF97 61 2 60BON 1",6.10848,4.15543,1997,5,54.33717,-165.4335,131,240.64887,162,"6MF97_54.33717_-165.4335_1997-05-11 5:15_333",1,132,"1997-05-11",247943,"6MF97_61_2",4.09635,32.4447166666667,"1997-05-11","6MF97_61_2","515",0
"1008",3745,"DY14-06",152,1,"2014-06-01 18:48","DY14-06 152 1 60BON 1",0,0,2014,6,56.5055,-170.4338,152,197.12509,113,"DY14-06_56.5055_-170.4338_2014-06-01 18:48_505",0,521,"2014-06-01",228355,"DY14-06_152_1",5.42254545454545,31.9548727272727,"2014-06-01","DY14-06_152_1","1848",0
"1012",3758,"6MF97",22,2,"1997-05-06 15:14","6MF97 22 2 60BON 1",13.17598,13.30907,1997,5,56.16767,-166.09833,126,225.41016,108,"6MF97_56.16767_-166.09833_1997-05-06 15:14_333",3,132,"1997-05-06",247943,"6MF97_22_2",3.22306666666667,32.0262583333333,"1997-05-06","6MF97_22_2","1514",0
"1014",3766,"2DY12",181,1,"2012-05-31 11:03","2DY12 181 1 60BON 1",0,0,2012,5,58.0865,-170.0758,151,135.6019,73,"2DY12_58.0865_-170.0758_2012-05-31 11:03_505",0,429,"2012-05-31",234044,"2DY12_181_1",-0.0384181818181818,31.7714818181818,"2012-05-31","2DY12_181_1","1056",0
"1015",3767,"1DY12",46,1,"2012-05-03 21:10","1DY12 46 1 60BON 1",22.5516,19.7821,2012,5,54.01033,-166.587,123,252.7537,124,"1DY12_54.01033_-166.587_2012-05-03 21:10_505",5,429,"2012-05-03",234044,"1DY12_46_1",2.87051818181818,32.5019727272727,"2012-05-03","1DY12_46_1","2110",0
"1016",3768,"1DY12",57,2,"2012-05-05 2:05","1DY12 57 2 60BON 1",4.61257,3.75005,2012,5,55.24967,-166.2638,125,266.6629,134,"1DY12_55.24967_-166.2638_2012-05-05 2:05_505",1,429,"2012-05-05",234044,"1DY12_57_2",1.88793636363636,31.8793363636364,"2012-05-05","1DY12_57_2","205",0
"1017",3769,"1DY12",59,1,"2012-05-05 6:46","1DY12 59 1 60BON 1",175.95911,143.05618,2012,5,55.68533,-166.6922,125,230.6786,133,"1DY12_55.68533_-166.6922_2012-05-05 6:46_505",33,429,"2012-05-05",234044,"1DY12_59_1",1.56230909090909,32.0885727272727,"2012-05-05","1DY12_59_1","646",0
"1018",3771,"2DY12",187,1,"2012-05-31 19:52","2DY12 187 1 60BON 1",3.75103,5.00137,2012,5,57.852,-170.8062,151,199.9453,84,"2DY12_57.852_-170.8062_2012-05-31 19:52_505",1,429,"2012-05-31",234044,"2DY12_187_1",0.6317,31.6613181818182,"2012-05-31","2DY12_187_1","1946",0
"1019",3779,"2DY12",192,1,"2012-06-01 4:15","2DY12 192 1 60BON 1",764.12296,830.56844,2012,6,57.61133,-171.5355,152,204.6791,101,"2DY12_57.61133_-171.5355_2012-06-01 4:15_505",170,429,"2012-06-01",234044,"2DY12_192_1",1.2886,31.7031090909091,"2012-06-01","2DY12_192_1","408",0
"1020",3780,"DY14-06",158,1,"2014-06-02 4:19","DY14-06 158 1 60BON 1",0,0,2014,6,57.2272,-168.2067,153,149.56856,76,"DY14-06_57.2272_-168.2067_2014-06-02 4:19_505",0,521,"2014-06-02",228355,"DY14-06_158_1",5.20755454545455,32.0613636363636,"2014-06-02","DY14-06_158_1","419",0
"1021",3782,"7MF00",8,2,"2000-06-29 2:11","7MF00 8 2 60BON 1",28.62965,79.5268,2000,6,56.33317,-169.44566,180,125.74377,149,"7MF00_56.33317_-169.44566_2000-06-29 2:11_333",10,54,"2000-06-29",248451,"7MF00_8_2",8.06648181818182,31.6564090909091,"2000-06-29","7MF00_8_2","213",0
"1022",3783,"7MF00",9,2,"2000-07-02 22:39","7MF00 9 2 60BON 1",2.03462,3.98944,2000,7,56.08733,-170.04634,183,250.66159,125,"7MF00_56.08733_-170.04634_2000-07-02 22:39_333",1,54,"2000-07-02",248451,"7MF00_9_2",7.39353636363636,31.7752454545455,"2000-07-02","7MF00_9_2","2242",0
"1023",3791,"DY14-06",13,1,"2014-05-22 1:55","DY14-06 13 1 60BON 1",439.61598,378.97929,2014,5,55.8042,-166.3213,142,208.45466,127,"DY14-06_55.8042_-166.3213_2014-05-22 1:55_505",79,521,"2014-05-22",228355,"DY14-06_13_1",6.22469090909091,31.7109,"2014-05-22","DY14-06_13_1","155",0
"1025",3794,"DY14-06",137,1,"2014-05-30 16:06","DY14-06 137 1 60BON 1",300.17915,294.29328,2014,5,56.4317,-168.899,150,193.68434,112,"DY14-06_56.4317_-168.899_2014-05-30 16:06_505",57,521,"2014-05-30",228355,"DY14-06_137_1",5.40160909090909,31.8169545454545,"2014-05-30","DY14-06_137_1","1606",0
"1026",3795,"DY14-05",55,2,"2014-05-11 17:40","DY14-05 55 2 60BON 1",0,0,2014,5,59.2485,-170.4183,131,101.18475,68,"DY14-05_59.2485_-170.4183_2014-05-11 17:40_505",0,521,"2014-05-11",228355,"DY14-05_55_2",-0.272709090909091,31.3819363636364,"2014-05-11","DY14-05_55_2","1740",0
"1027",3800,"DY14-05",59,2,"2014-05-11 22:45","DY14-05 59 2 60BON 1",0,0,2014,5,59.7188,-171.1468,131,121.7987,72,"DY14-05_59.7188_-171.1468_2014-05-11 22:45_505",0,521,"2014-05-11",228355,"DY14-05_59_2",0.0412090909090909,31.2192090909091,"2014-05-11","DY14-05_59_2","2245",0
"1028",3802,"DY14-05",64,2,"2014-05-12 6:46","DY14-05 64 2 60BON 1",0,0,2014,5,60.071,-172.0002,132,100.24889,64,"DY14-05_60.071_-172.0002_2014-05-12 6:46_505",0,521,"2014-05-12",228355,"DY14-05_64_2",-0.0625545454545455,31.2612636363636,"2014-05-12","DY14-05_64_2","646",0
"1029",3803,"DY14-05",7,2,"2014-05-07 21:48","DY14-05 7 2 60BON 1",42.3667,33.62436,2014,5,54.4242,-165.1518,127,297.40342,139,"DY14-05_54.4242_-165.1518_2014-05-07 21:48_505",10,521,"2014-05-07",228355,"DY14-05_7_2",4.76786363636364,31.6457545454545,"2014-05-07","DY14-05_7_2","2148",0
"1030",3818,"6MF97",30,2,"1997-05-07 6:43","6MF97 30 2 60BON 1",0,0,1997,5,56.944,-163.82033,127,106.85975,71,"6MF97_56.944_-163.82033_1997-05-07 6:43_333",0,132,"1997-05-07",247943,"6MF97_30_2",1.30445,31.2398333333333,"1997-05-07","6MF97_30_2","643",0
"1033",3857,"5MF05",138,1,"2005-05-20 9:48","5MF05 138 1 60BON 1",26.52323,23.47189,2005,5,55.58983,-166.07651,140,170.41664,123,"5MF05_55.58983_-166.07651_2005-05-20 9:48_505",4,283,"2005-05-20",249168,"5MF05_138_1",5.10591,31.80628,"2005-05-20","5MF05_138_1","940",0
"1034",3858,"5MF05",2,3,"2005-05-10 8:01","5MF05 2 3 60BON 1",40.04641,25.67078,2005,5,54.37366,-165.25717,130,233.72881,165,"5MF05_54.37366_-165.25717_2005-05-10 8:01_505",6,283,"2005-05-10",249168,"5MF05_2_3",4.58209,32.28462,"2005-05-10","5MF05_2_3","752",0
"1035",3870,"5MF05",44,2,"2005-05-14 20:50","5MF05 44 2 60BON 1",112.16549,151.57498,2005,5,56.68033,-161.6355,134,125.3505,84,"5MF05_56.68033_-161.6355_2005-05-14 20:50_505",19,283,"2005-05-14",249168,"5MF05_44_2",5.52576,31.90322,"2005-05-14","5MF05_44_2","2045",0
"1036",3876,"5MF05",57,2,"2005-05-16 2:19","5MF05 57 2 60BON 1",325.04586,427.69192,2005,5,56.19733,-163.19917,136,100.53966,85,"5MF05_56.19733_-163.19917_2005-05-16 2:19_505",43,283,"2005-05-16",249168,"5MF05_57_2",6.321,31.78965,"2005-05-16","5MF05_57_2","215",0
"1037",3878,"1MF99",21,1,"1999-04-15 17:25","1MF99 21 1 60BON 1",9.37988,9.87356,1999,4,55.50717,-164.5322,105,202.56125,104,"1MF99_55.50717_-164.5322_1999-04-15 17:25_505",2,112,"1999-04-15",246131,"1MF99_21_1",1.95219,31.85949,"1999-04-15","1MF99_21_1","1725",0
"1038",3879,"1MF99",36,1,"1999-04-16 19:00","1MF99 36 1 60BON 1",0,0,1999,4,55.14717,-165.6873,106,179.27683,125,"1MF99_55.14717_-165.6873_1999-04-16 19:00_505",0,112,"1999-04-16",246131,"1MF99_36_1",2.35853,32.32705,"1999-04-16","1MF99_36_1","1900",0
"1039",3901,"2DY12",144,1,"2012-05-27 16:04","2DY12 144 1 60BON 1",8.77677,12.53824,2012,5,56.98767,-168.9527,147,159.512,81,"2DY12_56.98767_-168.9527_2012-05-27 16:04_505",2,429,"2012-05-27",234044,"2DY12_144_1",0.394454545454545,31.2568454545455,"2012-05-27","2DY12_144_1","1600",0
"1040",3903,"2DY12",128,1,"2012-05-26 3:06","2DY12 128 1 60BON 1",257.07657,259.67331,2012,5,56.67083,-168.1508,146,261.8675,106,"2DY12_56.67083_-168.1508_2012-05-26 3:06_505",68,429,"2012-05-26",234044,"2DY12_128_1",0.404227272727273,31.1407818181818,"2012-05-26","2DY12_128_1","257",0
"1041",3904,"2DY12",129,1,"2012-05-26 4:57","2DY12 129 1 60BON 1",12.24698,14.7554,2012,5,56.88683,-168.365,146,203.3154,92,"2DY12_56.88683_-168.365_2012-05-26 4:57_505",3,429,"2012-05-26",234044,"2DY12_129_1",0.105572727272727,31.2098181818182,"2012-05-26","2DY12_129_1","453",0
"1042",3906,"2DY12",147,1,"2012-05-27 23:08","2DY12 147 1 60BON 1",640.42637,424.12342,2012,5,56.32567,-168.3002,147,334.8082,159,"2DY12_56.32567_-168.3002_2012-05-27 23:08_505",142,429,"2012-05-27",234044,"2DY12_147_1",2.54035454545455,32.0536636363636,"2012-05-27","2DY12_147_1","2301",0
"1043",3907,"2DY12",198,1,"2012-06-01 13:26","2DY12 198 1 60BON 1",422.22168,370.3699,2012,6,56.39067,-170.8098,152,234.9003,124,"2DY12_56.39067_-170.8098_2012-06-01 13:26_505",87,429,"2012-06-01",234044,"2DY12_198_1",1.81306363636364,31.9871636363636,"2012-06-01","2DY12_198_1","1320",0
"1044",3908,"2DY12",46,1,"2012-05-20 2:55","2DY12 46 1 60BON 1",4.71906,5.55183,2012,5,55.84383,-164.3577,140,180.1208,95,"2DY12_55.84383_-164.3577_2012-05-20 2:55_505",1,429,"2012-05-20",234044,"2DY12_46_1",2.04135454545455,31.9595818181818,"2012-05-20","2DY12_46_1","249",0
"1045",3909,"2DY12",7,1,"2012-05-17 14:11","2DY12 7 1 60BON 1",1096.30188,1191.63248,2012,5,56.36617,-166.3628,137,194.6909,103,"2DY12_56.36617_-166.3628_2012-05-17 14:11_505",232,429,"2012-05-17",234044,"2DY12_7_1",0.750945454545455,31.7973545454545,"2012-05-17","2DY12_7_1","1402",0
"1046",3910,"DY14-05",21,2,"2014-05-09 15:08","DY14-05 21 2 60BON 2",0,0,2014,5,56.942,-163.8288,129,114.44652,70,"DY14-05_56.942_-163.8288_2014-05-09 15:08_505",0,521,"2014-05-09",228355,"DY14-05_21_2",3.18691818181818,32.0510272727273,"2014-05-09","DY14-05_21_2","1508",0
"1047",3911,"2DY12",130,1,"2012-05-26 7:02","2DY12 130 1 60BON 1",24.84975,36.01412,2012,5,57.1055,-168.5805,146,166.6013,78,"2DY12_57.1055_-168.5805_2012-05-26 7:02_505",6,429,"2012-05-26",234044,"2DY12_130_1",0.0772727272727273,31.1912636363636,"2012-05-26","2DY12_130_1","657",0
"1048",3912,"2DY12",132,1,"2012-05-26 11:19","2DY12 132 1 60BON 1",0,0,2012,5,57.54683,-169.0293,146,146.3232,71,"2DY12_57.54683_-169.0293_2012-05-26 11:19_505",0,429,"2012-05-26",234044,"2DY12_132_1",0.369609090909091,31.4586,"2012-05-26","2DY12_132_1","1112",0
"1049",3915,"2DY12",134,2,"2012-05-26 15:22","2DY12 134 2 60BON 1",0,0,2012,5,57.76467,-168.4758,146,134.5313,72,"2DY12_57.76467_-168.4758_2012-05-26 15:22_505",0,429,"2012-05-26",234044,"2DY12_134_2",-0.756636363636364,31.6479181818182,"2012-05-26","2DY12_134_2","1519",0
"1051",3919,"2DY10",13,2,"2010-05-07 15:11","2DY10 13 2 60BON 2",0,0,2010,5,55.12483,-166.65216,127,262.08612,144,"2DY10_55.12483_-166.65216_2010-05-07 15:11_500",0,370,"2010-05-07",227957,"2DY10_13_2",2.69561818181818,31.6777727272727,"2010-05-07","2DY10_13_2","1511",0
"1053",3925,"DY14-06",46,1,"2014-05-24 11:57","DY14-06 46 1 60BON 1",5.69287,6.61962,2014,5,55.7455,-163.7587,144,151.06613,95,"DY14-06_55.7455_-163.7587_2014-05-24 11:57_505",1,521,"2014-05-24",228355,"DY14-06_46_1",5.9207,31.3734,"2014-05-24","DY14-06_46_1","1157",0
"1056",3928,"DY14-06",28,1,"2014-05-23 6:01","DY14-06 28 1 60BON 1",418.84451,436.29637,2014,5,55.604,-165.1247,143,169.60948,108,"DY14-06_55.604_-165.1247_2014-05-23 6:01_505",74,521,"2014-05-23",228355,"DY14-06_28_1",6.09317272727273,31.6572818181818,"2014-05-23","DY14-06_28_1","601",0
"1057",3929,"DY14-06",29,1,"2014-05-23 7:40","DY14-06 29 1 60BON 1",56.33213,59.92779,2014,5,55.3872,-164.92,143,183.55423,108,"DY14-06_55.3872_-164.92_2014-05-23 7:40_505",11,521,"2014-05-23",228355,"DY14-06_29_1",6.43346363636364,30.7129454545455,"2014-05-23","DY14-06_29_1","740",0
"1060",3933,"3MF06",55,2,"2006-05-15 15:48","3MF06 55 2 60BON 1",76.56826,89.03286,2006,5,55.62366,-164.16684,135,134.78169,95,"3MF06_55.62366_-164.16684_2006-05-15 15:48_505",12,442,"2006-05-15",242629,"3MF06_55_2",3.35604545454545,31.9587272727273,"2006-05-15","3MF06_55_2","1548",0
"1061",3938,"2DY12",118,1,"2012-05-25 10:27","2DY12 118 1 60BON 1",0,0,2012,5,56.80667,-166.7952,145,153.5447,82,"2DY12_56.80667_-166.7952_2012-05-25 10:27_505",0,429,"2012-05-25",234044,"2DY12_118_1",0.983518181818182,31.3004636363636,"2012-05-25","2DY12_118_1","1021",0
"1062",3939,"DY14-06",54,1,"2014-05-25 1:33","DY14-06 54 1 60BON 1",0,0,2014,5,55.6473,-163.1593,145,94.98999,67,"DY14-06_55.6473_-163.1593_2014-05-25 1:33_505",0,521,"2014-05-25",228355,"DY14-06_54_1",6.56721818181818,31.3056,"2014-05-25","DY14-06_54_1","133",0
"1063",3940,"DY14-06",224,1,"2014-06-06 11:48","DY14-06 224 1 60BON 2",0,0,2014,6,58.9495,-171.9345,157,144.10054,93,"DY14-06_58.9495_-171.9345_2014-06-06 11:48_505",0,521,"2014-06-06",228355,"DY14-06_224_1",3.66399090909091,31.5938909090909,"2014-06-06","DY14-06_224_1","1148",0
"1064",3941,"DY14-06",38,1,"2014-05-23 22:51","DY14-06 38 1 60BON 1",21.01617,26.60275,2014,5,56.2857,-164.7832,143,150.36039,90,"DY14-06_56.2857_-164.7832_2014-05-23 22:51_505",4,521,"2014-05-23",228355,"DY14-06_38_1",5.6183,31.6235909090909,"2014-05-23","DY14-06_38_1","2251",0
"1066",3956,"DY14-06",79,1,"2014-05-26 14:52","DY14-06 79 1 60BON 2",0,0,2014,5,56.9017,-161.8462,146,143.05577,71,"DY14-06_56.9017_-161.8462_2014-05-26 14:52_505",0,521,"2014-05-26",228355,"DY14-06_79_1",5.92888181818182,31.9551636363636,"2014-05-26","DY14-06_79_1","1452",0
"1068",3958,"1TT06",31,2,"2006-04-23 3:34","1TT06 31 2 60BON 1",0,0,2006,4,58.39417,-170.39467,113,118.62878,76,"1TT06_58.39417_-170.39467_2006-04-23 3:34_333",0,442,"2006-04-23",242629,"1TT06_31_2",-1.49887,31.82692,"2006-04-23","1TT06_31_2","334",0
"1070",3968,"DY13-05",43,2,"2013-05-08 3:53","DY13-05 43 2 60BON 1",0,0,2013,5,57.5008,-167.3443,128,148.09892,72,"DY13-05_57.5008_-167.3443_2013-05-08 3:53_500",0,63,"2013-05-08",234526,"DY13-05_43_2",-0.5431,31.3383,"2013-05-08","DY13-05_43_2","353",0
"1071",3969,"DY13-05",28,2,"2013-05-05 8:18","DY13-05 28 2 60BON 1",0,0,2013,5,56.6637,-163.8688,125,136.91428,76,"DY13-05_56.6637_-163.8688_2013-05-05 8:18_500",0,63,"2013-05-05",234526,"DY13-05_28_2",-0.379227272727273,31.5356363636364,"2013-05-05","DY13-05_28_2","8:02",0
"1072",3973,"3DY09",15,2,"2009-05-09 22:38","3DY09 15 2 60BON 1",0,0,2009,5,56.52833,-169.49867,129,119.80142,69,"3DY09_56.52833_-169.49867_2009-05-09 22:38_505",0,311,"2009-05-09",225280,"3DY09_15_2",1.0756,31.6573818181818,"2009-05-09","3DY09_15_2","2238",0
"1073",3977,"2DY12",100,1,"2012-05-23 23:31","2DY12 100 1 60BON 1",0,0,2012,5,56.817,-160.2212,143,114.8081,60,"2DY12_56.817_-160.2212_2012-05-23 23:31_505",0,429,"2012-05-23",234044,"2DY12_100_1",0.666872727272727,31.2410181818182,"2012-05-23","2DY12_100_1","2328",0
"1075",3984,"1TT06",68,5,"2006-04-30 19:15","1TT06 68 5 60BON 1",0,0,2006,4,58.45817,-173.60617,120,230.41934,122,"1TT06_58.45817_-173.60617_2006-04-30 19:15_333",0,442,"2006-04-30",242629,"1TT06_68_5",-0.0655909090909091,32.3678454545455,"2006-04-30","1TT06_68_5","1915",0
"1076",3987,"2DY12",75,1,"2012-05-22 8:33","2DY12 75 1 60BON 1",0,0,2012,5,55.886,-162.381,142,101.455,65,"2DY12_55.886_-162.381_2012-05-22 8:33_505",0,429,"2012-05-22",234044,"2DY12_75_1",2.6973,31.6043909090909,"2012-05-22","2DY12_75_1","827",0
